id,alcohol_permille,barcode_gtin,checksum,description,has_extra_info,images,videos,max_quantity_per_purchase,name,original_net_price,price,net_price,product_hierarchy_tags,purchasable_balance,restrictions,tags,unit_info,vat_percentage,vat_percentage_decimal,category_slug,can_be_promoted.basket,can_be_promoted.venue,can_be_promoted.credits,unit_price.base,unit_price.original_net_price,unit_price.price,unit_price.net_price,unit_price.unit,disabled_info.disable_text,disabled_info.disable_reason,sell_by_weight_config.grams_per_step,sell_by_weight_config.input_type,sell_by_weight_config.price_per_kg,sell_by_weight_config.net_price_per_kg,deposit.amount
b018a9408235b42f2a2e52ea,0,5999033887175.0,4a3f2c28ec9356452940a6b273e48821,,True,"[{'url': 'https://imageproxy.wolt.com/assets/689b91cc87a8f04a4a7da2f9', 'blurhash': 'L+R3D:j[?wj@IVayxuj[t8j[V@WV'}, {'url': 'https://imageproxy.wolt.com/assets/689b91cd87a8f04a4a7da2fe', 'blurhash': 'LiR:7;V[?wxtNGWBxaoz-=ofIARk'}]",[],,"SPAR zsíros, félkemény, szeletelt gouda sajt 200 g",,60400,,['PERISHABLE'],7.0,[],[],200 g,18,18.0,teszta-92,True,True,True,1.0,,302000.0,,kilogram,,,,,,,
61f5eafa676566723bfeb7cc,0,5999033887168.0,0bae2b9cd37864893d1aebae92235c10,,True,"[{'url': 'https://imageproxy.wolt.com/assets/689b91c9f18c6aaa8030b62a', 'blurhash': 'L$R3G_fR?woeIVfQxufQtRj[V?WV'}, {'url': 'https://imageproxy.wolt.com/assets/689b91cbf18c6aaa8030b62f', 'blurhash': 'LiR:7;Rk?wxuNGWBt7oz-=ofIARk'}]",[],,"SPAR zsíros, félkemény, szeletelt tilsiter sajt 200 g",,82400,,['PERISHABLE'],15.0,[],[],200 g,18,18.0,teszta-92,True,True,True,1.0,,412000.0,,kilogram,,,,,,,
a4d64c59373c9ae1926534c1,0,5999033887144.0,9aa6b7f0444429fc43a57f36d99939c8,,True,"[{'url': 'https://imageproxy.wolt.com/assets/689b91c9f18c6aaa8030b628', 'blurhash': 'L;Q]m4f7?wkCIpfQxta|o#j[V@WV'}, {'url': 'https://imageproxy.wolt.com/assets/689b91caf18c6aaa8030b62d', 'blurhash': 'LqRo]ORk?wxuNHWBxZt7%hofMwRj'}]",[],,SPAR szeletelt sajtmix 250 g,,76500,,['PERISHABLE'],22.0,[],[],250 g,18,18.0,teszta-92,True,True,True,1.0,,306000.0,,kilogram,,,,,,,
f45f2a7b25529d56cc935709,0,5998201449238.0,89236a2dc8195ef7efd0ec8fabd405b2,"A magyar ementáliként is emlegetett Pannónia Mester Ementáli sajt sajátos, harmonikus ízéről és jellegzetes lyukazottságáról ismerhető fel. Laktózmentes, így a tejcukorra érzékenyek is élvezhetik ezt a krakteres, diós ízvilágú sajtot, amely bármilyen szendvics vagy sajttál készítésénél praktikus segítőnk lehet.",True,"[{'url': 'https://imageproxy.wolt.com/assets/689b89bd87a8f04a4a7d9fe9', 'blurhash': 'L+R3N8j[?wf6kDjtjYWpR+fjs.ay'}]",[],,"Pannónia Mester Ementáli szeletelt, zsíros, kemény, erjedési lyukas sajt 125 g",,109900,,['PERISHABLE'],52.0,[],[],125 g,18,18.0,teszta-92,True,True,True,1.0,,879200.0,,kilogram,,,,,,,
f112aa724e1278351577cbee,0,5999033887137.0,2c7204af8e14cdacc19cacd9709b0930,,True,"[{'url': 'https://imageproxy.wolt.com/assets/689b91c9f18c6aaa8030b629', 'blurhash': 'L+Qvq6j[_4j?IpfQxtjttRj@RiWV'}, {'url': 'https://imageproxy.wolt.com/assets/689b91cbf18c6aaa8030b62e', 'blurhash': 'LiRymMWB?wxtNHWBxZoz.8ofIARk'}]",[],,"SPAR zsíros, kemény, szeletelt ementáli sajt 200 g",,87900,,['PERISHABLE'],12.0,[],[],200 g,18,18.0,teszta-92,True,True,True,1.0,,439500.0,,kilogram,,,,,,,
9c567bffb780db7277ea5fa1,0,5999033887113.0,787b227a8fdeceff6a21a361f3567e0f,,True,"[{'url': 'https://imageproxy.wolt.com/assets/689b91c587a8f04a4a7da2f0', 'blurhash': 'LbSPRxj[?woeM|az%1j[bJj[jYay'}, {'url': 'https://imageproxy.wolt.com/assets/689b91c787a8f04a4a7da2f4', 'blurhash': 'LhSFz[R*?wxuM}RjxZxvo#a}V?js'}]",[],,"SPAR zsíros, kemény, szeletelt ementáli sajt 500 g",,187900,,['PERISHABLE'],16.0,[],[],500 g,18,18.0,teszta-92,True,True,True,1.0,,375800.0,,kilogram,,,,,,,
1a9475fdd6c8aafcec71c586,0,5999033899710.0,cf1dd7663ed25dfb966fe7e6ebf85eab,,True,"[{'url': 'https://imageproxy.wolt.com/assets/69bbd7ce94e8ba0fb797db7f', 'blurhash': None}]",[],,S-Budget Frissen Szeletelve szeletelt trappista sajt 300 g,,94700,,['PERISHABLE'],38.0,[],[],300 g,18,18.0,teszta-92,True,True,True,1.0,,315667.0,,kilogram,,,,,,,
cc77e78fb9cd101844f48a4c,0,4000436509081.0,d9a2d9b9062c9d829741b4a105fefc83,,True,"[{'url': 'https://imageproxy.wolt.com/assets/689b6b1987a8f04a4a7d73d0', 'blurhash': 'L$Qvn1a|_NofRmj@t5aySPfRskfi'}, {'url': 'https://imageproxy.wolt.com/assets/689b6b1a87a8f04a4a7d73d5', 'blurhash': 'LmR3NEWB_NxtRmWBt5t7%gj[R5af'}]",[],,Ammerländer szeletelt maasdamer sajt 125 g,,71400,,['PERISHABLE'],194.0,[],[],125 g,18,18.0,teszta-92,True,True,True,1.0,,571200.0,,kilogram,,,,,,,
dadbf15f71f13d1f118799df,0,4000436501160.0,448f13da6e50281ae6204e4228cfccbf,,True,"[{'url': 'https://imageproxy.wolt.com/assets/689b6b1687a8f04a4a7d73c6', 'blurhash': 'L#Qvn1j[_NoLR.jtt3a{S6fQsla{'}, {'url': 'https://imageproxy.wolt.com/assets/689b6b1787a8f04a4a7d73ca', 'blurhash': 'LkR3QMR*_NxtR.WBs,t7%Nj[ROay'}]",[],,Ammerländer szeletelt edami sajt 125 g,,71400,,['PERISHABLE'],168.0,[],[],125 g,18,18.0,teszta-92,True,True,True,1.0,,571200.0,,kilogram,,,,,,,
69729d2dd229de206c62c417,0,8721800400181.0,d93842d70d259c232b2926156434ac1b,,True,"[{'url': 'https://imageproxy.wolt.com/assets/689ba73e9bbcfa1dc39bdcc2', 'blurhash': 'L~RyQajb.AkBt3azWEj@f9jtbEbF'}]",[],,Leerdammer Finesse Protein szeletelt félzsíros félkemény sajt 80 g,,98900,,['PERISHABLE'],27.0,[],[],80 g,18,18.0,teszta-92,True,True,True,1.0,,1236250.0,,kilogram,,,,,,,
29dc257cbe9e08f8815b8a29,0,,a40fa981fd93fb37ab0bc1307824d160,Toast Natúr szendvicsfeltét sajttal,True,"[{'url': 'https://wolt-menu-images-cdn.wolt.com/menu-images/66544565d6a91b4d1392d750/41fdb0c2-d5b2-11f0-bf0c-b283dfa3d76b_sx441_spar_lapka_natur_200g.jpg', 'blurhash': None}]",[],,SPAR lapka natúr 200 g,,65900,,['PERISHABLE'],23.0,[],[],200 g,18,18.0,teszta-92,True,True,True,1.0,,329500.0,,kilogram,,,,,,,
69ee5542f97c9a0aefb998fd,0,,85fc9139406283ec313be46016e3544b,"Szendvicsfeltét sajttal, cheddar ízesítésű",True,"[{'url': 'https://wolt-menu-images-cdn.wolt.com/menu-images/66544565d6a91b4d1392d750/9f3aa2a4-d5b2-11f0-8818-824b7206a01f_sx441_spar_lapka_cheddar_200g.jpg', 'blurhash': None}]",[],,SPAR lapka cheddar 200 g,,65900,,['PERISHABLE'],23.0,[],[],200 g,18,18.0,teszta-92,True,True,True,1.0,,329500.0,,kilogram,,,,,,,
60ad3f7d50bb003bccc002cf,0,,38374d8af944a5588dc938ad6817b924,"Szeletelt Trappista Light sajt

Szeletelt, zsírszegény, félkemény trappista sajt.
Védőgázas csomagolásban.
Zsírtartalom a szárazanyagban: minimum 20% (m/m).",True,"[{'url': 'https://imageproxy.wolt.com/assets/69ca8166c33795f7accfb039', 'blurhash': None}]",[],,SPAR szeletelt trappista sajt light 125 g,,39900,,['PERISHABLE'],0.0,[],[],125 g,18,18.0,teszta-92,True,True,True,1.0,,319200.0,,kilogram,Sold out,,,,,,
36242e942fdc7aa700746b84,0,,0726a0f4f32d78297345acc7ea9173e7,"Érlelési idő: 6 hét.
Zsírtartalom a szárazanyagban: minimum 45% (m/m).",True,"[{'url': 'https://imageproxy.wolt.com/assets/69ca8066867374336bc38e9b', 'blurhash': None}]",[],,SPAR Premium szeletelt Maasdam sajt 200 g,,104400,,['PERISHABLE'],14.0,[],[],200 g,18,18.0,teszta-92,True,True,True,1.0,,522000.0,,kilogram,,,,,,,
7a5e29cebc45b820d6b57b51,0,,7554e124b3cd07cd8440267ed4206864,"S-Budget Maasdamer szeletelt sajt védőgázas csomagolásban, zsíros, félkemény sajt",True,"[{'url': 'https://imageproxy.wolt.com/assets/6a0d8d7c9039cbb6d4adc425', 'blurhash': None}]",[],,S-Budget Maasdamer szeletelt sajt 300 g,,94500,,['PERISHABLE'],6.0,[],[],300 g,18,18.0,teszta-92,True,True,True,1.0,,315000.0,,kilogram,,,,,,,
c14ebb6ace1c1781902df52b,0,,280f7bdc0561dd18e381840e343ff3c6,"S-Budget vörös cheddar sajt, szeletelt, védőgázas csomagolásban, zsíros, kemény sajt",True,"[{'url': 'https://imageproxy.wolt.com/assets/6a0d8d7a9039cbb6d4adc424', 'blurhash': None}]",[],,S-Budget Cheddar szeletelt sajt 100 g,,54900,,['PERISHABLE'],13.0,[],[],100 g,18,18.0,teszta-92,True,True,True,1.0,,549000.0,,kilogram,,,,,,,
595719f0eba4bf65d5fad9ba,0,,60d598c6896f2a42a41d406540d6a8e8,"S-Budget szeletelt trappista sajt védőgázas csomagolásban, zsíros, félkemény sajt",True,"[{'url': 'https://imageproxy.wolt.com/assets/6a0d8d7002ecc4f056a60109', 'blurhash': None}]",[],,S-Budget szeletelt trappista sajt 200 g,,70400,,['PERISHABLE'],7.0,[],[],200 g,18,18.0,teszta-92,True,True,True,1.0,,352000.0,,kilogram,,,,,,,
20e88391ad6e39d9f48aa29d,0,5202390015427.0,ed58650c5397f9170904d6f0427891f1,,True,"[{'url': 'https://imageproxy.wolt.com/assets/689b73ac9bbcfa1dc39bb0e3', 'blurhash': 'L[O:^Yj?~qW=off7ayfPt8azWAoJ'}]",[],,Violife Original ízesítésű tömb 200 g,,127400,,[],3.0,[],[],200 g,27,27.0,friss-leveles-teszta-retesteszta-pizzateszta-93,True,True,True,1.0,,637000.0,,kilogram,,,,,,,
d436bea31e07f29c489cf74a,0,5202390020407.0,90c376157e344e131b5dc13410053655,,True,"[{'url': 'https://imageproxy.wolt.com/assets/689b73ac9bbcfa1dc39bb0e5', 'blurhash': 'L,PjGbj@~qWqofazaej@%2fQM{jt'}]",[],,Violife görög fehér tömb 200 g,,127400,,[],5.0,[],[],200 g,27,27.0,friss-leveles-teszta-retesteszta-pizzateszta-93,True,True,True,1.0,,637000.0,,kilogram,,,,,,,
48b89ee04889523e0d67afcd,0,5998201449917.0,86c97e90bee8550b8e1db1ed153aff01,,True,"[{'url': 'https://wolt-menu-images-cdn.wolt.com/menu-images/66544565d6a91b4d1392d750/8b4b1144-cc33-11f0-8d06-8e67db3758a2_538857008.jpg', 'blurhash': 'jpWJPpHc;;PcPcp4rbllKHGWlklW'}]",[],,Karaván Grill Tallér natúr grillsajtkészítmény tejszínnel és tojásfehérjével 2 x 70 g (140 g),,106900,,['PERISHABLE'],3.0,[],[],140 g,27,27.0,friss-leveles-teszta-retesteszta-pizzateszta-93,True,True,True,1.0,,763571.0,,kilogram,,,,,,,
92e7915881f643ee24b2bd1d,0,5202390016585.0,ad967d62f26efe0f28661113370f8b02,,True,"[{'url': 'https://imageproxy.wolt.com/assets/689b73ac9bbcfa1dc39bb0e2', 'blurhash': None}]",[],,Violife mozzarella ízesítésű tömb pizzához 200 g,,127400,,[],8.0,[],[],200 g,27,27.0,friss-leveles-teszta-retesteszta-pizzateszta-93,True,True,True,1.0,,637000.0,,kilogram,,,,,,,
e164a9aaf6fe6787de2cef3f,0,5999139401633.0,2da6d7ed62fb2289e6f875303cea254d,,True,"[{'url': 'https://imageproxy.wolt.com/assets/689b95f99bbcfa1dc39bcc80', 'blurhash': 'LxQJiwbH~poJogjtWUa#xpf6NKfl'}, {'url': 'https://imageproxy.wolt.com/assets/689b95fa9bbcfa1dc39bcc83', 'blurhash': 'LeRMe=WX~pt5j]aebEkC?an~D*Wr'}]",[],,S-Budget feta sajt 200 g,,97400,,['PERISHABLE'],39.0,[],[],200 g,18,18.0,friss-leveles-teszta-retesteszta-pizzateszta-93,True,True,True,1.0,,487000.0,,kilogram,,,,,,,
3d37af6d5d1a2d258e3ede32,0,5998200750953.0,b7eec6b135779d8e897cae9a51652e65,,True,"[{'url': 'https://imageproxy.wolt.com/assets/689bb77287a8f04a4a7de4e3', 'blurhash': 'LLSidIkC.7oJofjtaya{_NjsD%bI'}]",[],,Pöttyös Túró Rudi Brownie-ízű túródesszert kakaós étbevonattal édesítőszerekkel 35 g,,32400,,[],19.0,[],[],35 g,18,18.0,buzadara-liszt-zsemlemorzsa-95,True,True,True,1.0,,925714.0,,kilogram,,,,,,,
0d28504aaf88ff329f34ec35,0,5998200750144.0,182be471a28de9bc525fe5f0eb863d9b,"Ha nem szeretnél lemondani az Igaziról, de valamilyen okból oda kell figyelned a cukorbevitelre, meleg szívvel ajánljuk ezt a Pöttyös-újdonságot.",True,"[{'url': 'https://imageproxy.wolt.com/assets/6a0728d5395e7feb92025288', 'blurhash': 'LJSs1[oe?bjJoyfQayfR_NahDik8'}]",[],,"Pöttyös Túró Rudi desszertkészítmény kakaós étbevonattal, édesítőszerekkel 35 g",,32400,,[],32.0,[],[],35 g,18,18.0,buzadara-liszt-zsemlemorzsa-95,True,True,True,1.0,,925714.0,,kilogram,,,,,,,
180660ca39d5ec6bf13ec827,0,5998200746888.0,e99ab14ab3b98a9d02b8b1c24d374c5b,,True,"[{'url': 'https://imageproxy.wolt.com/assets/6a0728d7395e7feb9202528d', 'blurhash': 'LNSiaAba.8spoffQaya|_Nn+D$W.'}]",[],,Pöttyös Túró Rudi mogyorókrémes desszertkészítmény 51 g,,32400,,[],14.0,[],[],51 g,18,18.0,buzadara-liszt-zsemlemorzsa-95,True,True,True,1.0,,635294.0,,kilogram,,,,,,,
3b6fc2a22850d48cb2c4a843,0,5998200743108.0,6beacc62a5cbdf5a650ae7002834f1ce,,True,"[{'url': 'https://imageproxy.wolt.com/assets/689bb76e87a8f04a4a7de4de', 'blurhash': 'LKSidJof.8j[ozjsaya}_Nf6Djj['}]",[],,Pöttyös Óriás Túró Rudi natúr túródesszert tejbevonóval 51 g,,32400,,[],58.0,[],[],51 g,18,18.0,buzadara-liszt-zsemlemorzsa-95,True,True,True,1.0,,635294.0,,kilogram,,,,,,,
45b1e44db90588403d454a85,0,5999033878104.0,428d0bac101bf3d8f59c62c7c4f04fc0,,True,"[{'url': 'https://imageproxy.wolt.com/assets/689b9097f18c6aaa8030b458', 'blurhash': 'LfQ,dujE~Ubwn$j?bIWX^*X99ang'}, {'url': 'https://imageproxy.wolt.com/assets/689b9097f18c6aaa8030b45d', 'blurhash': 'LkQmVOni~UbwWVoeofRk?aW=D*r;'}]",[],,SPAR Rudi natúr túródesszert kakaós bevonómasszával 5 x 30 g,,53900,,[],17.0,[],[],150 g,18,18.0,buzadara-liszt-zsemlemorzsa-95,True,True,True,1.0,,359333.0,,kilogram,,,,,,,
e07b937c06ba69b76fa3b547,0,5999033878128.0,6fe9d5f3d8dea788588a791db065aedc,,True,"[{'url': 'https://imageproxy.wolt.com/assets/689b9097f18c6aaa8030b45a', 'blurhash': 'LmQTJ:V@~UtSf5jsj]a~_1kD9aaJ'}, {'url': 'https://imageproxy.wolt.com/assets/689b9098f18c6aaa8030b45f', 'blurhash': 'LrQ0p?ad~Vo}WVoeoLR+?akDD*em'}]",[],,SPAR Rudi natúr túródesszert kakaós bevonómasszával 5 x 51 g,,86400,,[],0.0,[],[],255 g,18,18.0,buzadara-liszt-zsemlemorzsa-95,True,True,True,1.0,,338824.0,,kilogram,Sold out,,,,,,
43fdef62f9306b21a7170bf2,0,5998201080394.0,7eef698c9b43e12b2e562b900128df59,,True,"[{'url': 'https://imageproxy.wolt.com/assets/6a0728d6395e7feb9202528b', 'blurhash': 'LJSs1@bZ.8sqt7ayayj[_Nn,DiSd'}]",[],,Pöttyös Óriás Túró Rudi natúr túródesszert kakaós étbevonattal 51 g,,32400,,[],17.0,[],[],50 g,18,18.0,buzadara-liszt-zsemlemorzsa-95,True,True,True,1.0,,648000.0,,kilogram,,,,,,,
42c34c20cc68feeb4d882857,0,5998201002907.0,ada0349eb53c49080b09d962501115a1,,False,"[{'url': 'https://imageproxy.wolt.com/assets/6a0728d0395e7feb92025280', 'blurhash': 'LJSs1[ba.8spt7fPayfR_Nn+DiSd'}]",[],,Pöttyös Túró Rudi natúr túródesszert 30 g,,28000,,[],33.0,[],[],30 g,18,18.0,buzadara-liszt-zsemlemorzsa-95,True,True,True,1.0,,933333.0,,kilogram,,,,,,,
b8da996c800c1251dae91665,0,80052807.0,9328e2479c4de64ea52aeda4151016a3,,True,"[{'url': 'https://imageproxy.wolt.com/assets/689ba064f18c6aaa8030ca63', 'blurhash': 'LNSia8kD.9nzo}bHaLjY?wjXDibd'}]",[],,"Kinder Paradiso piskótadesszert tejes krémmel töltve, citrom ízesítéssel 29 g",,30400,,['PERISHABLE'],26.0,[],[],29 g,18,18.0,buzadara-liszt-zsemlemorzsa-95,True,True,True,1.0,,1048276.0,,kilogram,,,,,,,
52d01b41414d19d786d4f871,0,5998200745034.0,4686e1f43a572def76abe5a0ecc7a532,,True,"[{'url': 'https://imageproxy.wolt.com/assets/689bb7709bbcfa1dc39beecb', 'blurhash': 'LXSr.Xof%#WBoffQazjt.TWBI9og'}]",[],,Pöttyös Guru karamellás desszertkészítmény 38 g,,32400,,[],4.0,[],[],38 g,18,18.0,buzadara-liszt-zsemlemorzsa-95,True,True,True,1.0,,852632.0,,kilogram,,,,,,,
359f110ce465fd97ae2c00d8,0,5999033865197.0,f5e49f34a7c488a8baea8d88f55e83a7,,True,"[{'url': 'https://imageproxy.wolt.com/assets/689b8fd9f18c6aaa8030b31c', 'blurhash': 'LeQTAYWB~Xt7s:ayWoj[_4ofD%V@'}, {'url': 'https://imageproxy.wolt.com/assets/689b8fdaf18c6aaa8030b321', 'blurhash': 'LlQ0dTRj~Xxuaeoff+Rj?cofD%V@'}]",[],,"S-Budget Rudi natúr desszertkészítmény, kakaós étbevonattal 5 db 150 g",,45400,,[],31.0,[],[],150 g,18,18.0,buzadara-liszt-zsemlemorzsa-95,True,True,True,1.0,,302667.0,,kilogram,,,,,,,
b2520c90a361506529238124,0,5999033865180.0,7107f2144e753a5278040d690d47b91d,,True,"[{'url': 'https://imageproxy.wolt.com/assets/689b8fd8f18c6aaa8030b31b', 'blurhash': 'LHSs50of~qkCt6ayahj[R%j[s;ay'}, {'url': 'https://imageproxy.wolt.com/assets/689b8fd9f18c6aaa8030b320', 'blurhash': 'LKSY{qof~qazt7RiWB-;oyayRjj]'}]",[],,"S-Budget Rudi natúr desszertkészítmény, kakaós étbevonattal 51 g",,16400,,[],39.0,[],[],51 g,18,18.0,buzadara-liszt-zsemlemorzsa-95,True,True,True,1.0,,321569.0,,kilogram,,,,,,,
9a4ee082fa30d0532fbdba25,0,4014500518275.0,f6818805d5d559d18f5580741f590030,"Új íz egy új édes élvezethez! Friss, könnyed, ugyanakkor ízletes - ideális reggelire vagy desszertként - mindenkinek, életkortól függetlenül.",True,"[{'url': 'https://imageproxy.wolt.com/assets/689b722687a8f04a4a7d7a45', 'blurhash': 'LHSigPWX?vxsofayayoL~qoeDiNI'}]",[],,Zott Monte Snack White tejes krémmel töltött sütemény 29 g,,18400,,[],14.0,[],[],29 g,18,18.0,buzadara-liszt-zsemlemorzsa-95,True,True,True,1.0,,634483.0,,kilogram,,,,,,,
a0a0ee54d24097958c240252,0,40084725.0,404ce409c523093312906221ee44197a,,True,"[{'url': 'https://imageproxy.wolt.com/assets/69ceaee3d236006518ff41d0', 'blurhash': 'LLSiaAog?vadtRa|adjs_NaeDioz'}]",[],,Kinder Milk Slice tejes krémmel töltött sütemény 28 g,,22900,,[],50.0,[],[],28 g,18,18.0,buzadara-liszt-zsemlemorzsa-95,True,True,True,1.0,,817857.0,,kilogram,,,,,,,
25a92aabb6c696a8804b9c0e,0,4014500515083.0,5129055373a555df618179eea085e4dd,"Most már a Monte nemcsak poharas kiszerelésben kapható, hanem praktikus snack formájában is - egy kis harapnivaló akkor is, ha úton vagy. A Monte Snack tejes, csokoládés-mogyorós krémmel töltött sütemény, mely nem csak a kicsi Monte rajongókat varázsolja el.",True,"[{'url': 'https://imageproxy.wolt.com/assets/689b721b87a8f04a4a7d7a29', 'blurhash': 'LQSF-DkC?vj=offQfkjt_Nf5Difl'}]",[],,"Zott Monte Snack tejes, csokoládés-mogyorós krémmel töltött sütemény 29 g",,18400,,[],24.0,[],[],29 g,18,18.0,buzadara-liszt-zsemlemorzsa-95,True,True,True,1.0,,634483.0,,kilogram,,,,,,,
0919cd7f244816a212a9c34f,0,8000500119792.0,ce51ba2d28f2f1f59667dd9733fc00b9,,True,"[{'url': 'https://imageproxy.wolt.com/assets/689b9f24f18c6aaa8030c854', 'blurhash': 'LXS6Pkj[~XofSyfQr^ayjYfRbIa{'}]",[],,Kinder Pingui Tropical Coco csokoládéval bevont tejes és kókuszos krémmel töltött sütemény 30 g,,24900,,[],15.0,[],[],30 g,18,18.0,buzadara-liszt-zsemlemorzsa-95,True,True,True,1.0,,830000.0,,kilogram,,,,,,,
08ef34dcb75532f75c2d3123,0,4008400290423.0,1dae9bfcebf5090ebededd69441a0695,,True,"[{'url': 'https://imageproxy.wolt.com/assets/689b714ff18c6aaa8030912e', 'blurhash': 'LbR:B1j[~qj?g4j[i_axs.jtR+a|'}]",[],,Kinder Pingui Cacao tejes és kakaós krémmel töltött sütemény étcsokoládé bevonattal 4 x 30 g (120 g,,94500,,[],0.0,[],[],120 g,18,18.0,buzadara-liszt-zsemlemorzsa-95,True,True,True,1.0,,787500.0,,kilogram,Sold out,,,,,,
7e6e8b057ef3104a2f15678c,0,40084794.0,5379a9cdf885ef86b36dce4c47185a58,,True,"[{'url': 'https://imageproxy.wolt.com/assets/69ceaee4d236006518ff41d1', 'blurhash': 'LKSY]iW=?vslozj]jFe._Nn$DiX9'}]",[],, Kinder Milk Slice tejes krémmel töltött sütemény 5 x 28 g (140 g),,104900,,[],5.0,[],[],140 g,18,18.0,buzadara-liszt-zsemlemorzsa-95,True,True,True,1.0,,749286.0,,kilogram,,,,,,,
f085721328386c59d943f59a,0,4008400553023.0,a54055325e8728972381b178399f99a3,,True,"[{'url': 'https://imageproxy.wolt.com/assets/69b451199ec6a96a3e98a806', 'blurhash': 'LaSY,Ij[?wjsozayaKj[j=aya$j['}]",[],,Kinder Maxi King lágy karamellás és tejes krémmel töltött ostya 35 g,,37900,,[],27.0,[],[],35 g,27,27.0,buzadara-liszt-zsemlemorzsa-95,True,True,True,1.0,,1082857.0,,kilogram,,,,,,,
839fb731e6f48476df2ac5db,0,4008400551920.0,d5c8685dc91d0866e2dfdcf298a9bfd4,,True,"[{'url': 'https://imageproxy.wolt.com/assets/69b451179ec6a96a3e98a804', 'blurhash': 'LfSFw:kC?wjYkWazi{oLoIf6a$fl'}]",[],,Kinder Maxi King lágy karamellás és tejes krémmel töltött ostya 3 x 35 g (105 g),,101400,,[],12.0,[],[],105 g,27,27.0,buzadara-liszt-zsemlemorzsa-95,True,True,True,1.0,,965714.0,,kilogram,,,,,,,
e291c1688562e98bbb21ab3c,0,8000500267035.0,5a1f74995a4cda72ca964331fd1339bb,,True,"[{'url': 'https://imageproxy.wolt.com/assets/689b9f2bf18c6aaa8030c861', 'blurhash': 'LJSr},t8?vRPtRa}aKjs_NV@DitR'}, {'url': 'https://imageproxy.wolt.com/assets/689b9f2cf18c6aaa8030c865', 'blurhash': 'LRSYs;jF?^o}X8ozn%RP.mkCIAaK'}]",[],,Kinder Delice tejes krémmel töltött kakaós piskóta kakaós bevonattal 39 g,,37900,,['PERISHABLE'],106.0,[],[],39 g,18,18.0,buzadara-liszt-zsemlemorzsa-95,True,True,True,1.0,,971795.0,,kilogram,,,,,,,
4441af429b16ae914b1e4ec4,0,8000500309469.0,a5e88b3aa56499cd4e706b1c47bcc10c,,True,"[{'url': 'https://imageproxy.wolt.com/assets/69d4e405081970206946f14e', 'blurhash': 'LSRo~jog_NWAOrV@r?t7_3WBD%t7'}]",[],,"Kinder Chocofresh tejes és mogyorós krémmel töltött tejcsokoládé 102,5 g",,118400,,[],5.0,[],[],103 g,27,27.0,buzadara-liszt-zsemlemorzsa-95,True,True,True,1.0,,1149515.0,,kilogram,,,,,,,
dd18b41cbe703af0c68b2c95,0,5998200750892.0,5e199db2ce285316685ce7d4e80ea041,,True,"[{'url': 'https://imageproxy.wolt.com/assets/689b896ff18c6aaa8030a6a0', 'blurhash': 'LMSY]iWX?bxYoffRj[ay_Ns-9FNK'}]",[],,"Pöttyös Tejsüti tejes krémmel töltött kakaós piskóta, hozzáadott cukor nélkül, édesítőszerekkel 20 g",,22900,,[],21.0,[],[],20 g,18,18.0,buzadara-liszt-zsemlemorzsa-95,True,True,True,1.0,,1145000.0,,kilogram,,,,,,,
a8b6ad927f72bb54232ad2b9,0,5998200746802.0,64b27fecb392a34fe50b90355d962c34,,True,"[{'url': 'https://imageproxy.wolt.com/assets/689b8959f18c6aaa8030a677', 'blurhash': 'LKSr},kC?bn$offkj[ay_NjYDiX9'}]",[],,Pöttyös Tejsüti tejes krémmel töltött kakaós piskóta 28 g,,22900,,[],0.0,[],[],28 g,18,18.0,buzadara-liszt-zsemlemorzsa-95,True,True,True,1.0,,817857.0,,kilogram,Sold out,,,,,,
261deff5e1f7f407ecc1f411,0,5997289701306.0,71e11f85e1b5ce1c86224db4cc629770,,True,"[{'url': 'https://imageproxy.wolt.com/assets/689b823587a8f04a4a7d924a', 'blurhash': 'LWSY?Xj].8oIoeaya}j[?wjsD$bI'}]",[],,Maroni Gesztenye Marci natúr gesztenyerúd kakaós bevonómasszával mártva 30 g,,21500,,['PERISHABLE'],21.0,[],[],30 g,27,27.0,buzadara-liszt-zsemlemorzsa-95,True,True,True,1.0,,716667.0,,kilogram,,,,,,,
4cd296019f8d1dffb4f13d8e,0,5998200751134.0,a4465a3ceca0567db9c6ea982e649c94,,True,"[{'url': 'https://imageproxy.wolt.com/assets/689bb77387a8f04a4a7de4e6', 'blurhash': 'LVSPRyR.?bxUofazayj@?ws+DiNM'}]",[],,"Pöttyös Guru 0% túródesszert kakaós étbevonattal, citromos krémtöltelékkel 30 g",,32400,,[],27.0,[],[],30 g,18,18.0,buzadara-liszt-zsemlemorzsa-95,True,True,True,1.0,,1080000.0,,kilogram,,,,,,,
785036c088f0b3a598419d01,0,5998999220002.0,f4a6df244244aa1c20a08e49c9f235b1,,True,"[{'url': 'https://imageproxy.wolt.com/assets/689b8fa087a8f04a4a7da114', 'blurhash': 'LPSia9of.9a#offQj[j[?^ayDioe'}, {'url': 'https://imageproxy.wolt.com/assets/689b8fa187a8f04a4a7da119', 'blurhash': 'LNSia9of?va}ofozfkRP_NazDhoK'}]",[],,Cserpes Sajtműhely Trudi félzsíros túródesszert kakaós étbevonattal 30 g,,23900,,[],22.0,[],[],30 g,18,18.0,buzadara-liszt-zsemlemorzsa-95,True,True,True,1.0,,796667.0,,kilogram,,,,,,,
