name,barcode_file1,internal_conflict_file1,barcode_file2,internal_conflict_file2,status
Alpro Coconut Stracciatella fermentált kókuszkészítmény csokoládédarabokkal 120 g,5411188134473.0,False,5411188134473.0,False,match
Alpro Plant Protein csokoládéízű szójadesszert hozzáadott kalciummal és vitaminokkal 200 g,5411188137764.0,False,5411188137764.0,False,match
Alpro Plant Protein fermentált szójakészítmény 200 g,5411188139560.0,False,5411188139560.0,False,match
Alpro Plant Protein vaníliaízű szójadesszert hozzáadott kalciummal és vitaminokkal 200 g,5411188137740.0,False,5411188137740.0,False,match
"Alpro Shhh... this is not Milk cukormentes zabital hozzáadott kalciummal és D2-vitaminnal 1,8% 1 l",5411188135005.0,False,5411188135005.0,False,match
"Alpro Shhh... this is not Milk cukormentes zabital hozzáadott kalciummal és D2-vitaminnal 3,5% 1 l",5411188134985.0,False,5411188134985.0,False,match
Alpro UHT banános szójaital hozzáadott kalciummal és vitaminokkal 1 l,5411188116905.0,False,5411188116905.0,False,match
Alpro UHT kávé karamellaízű szójaitallal 250 ml,5411188138839.0,False,5411188138839.0,False,match
Alpro UHT kávé mandulaitallal 250 ml,5411188138853.0,False,5411188138853.0,False,match
Alpro citromos sajttorta ízű fermentált szójakészítmény hozzáadott kalciummal és vitaminokkal 150 g,5411188138990.0,False,5411188138990.0,False,match
"Alpro csokoládés, növényi alapú kókuszdesszert 135 g",5411188139928.0,False,5411188139928.0,False,match
Alpro cukormentes mandulaital hozzáadott kalciummal és vitaminokkal 1 l,5411188112709.0,False,5411188112709.0,True,match
Alpro fermentált kókuszkészítmény 120 g,5411188131458.0,False,5411188131458.0,False,match
Alpro fermentált kókuszkészítmény málnával 120 g,5411188131038.0,False,5411188131038.0,False,match
"Alpro fermentált szójakészítmény eperrel, cseresznyével, datolyával 135 g",5411188136361.0,False,5411188136361.0,False,match
"Alpro fermentált szójakészítmény eperrel, hozzáadott kalciummal jóddal vitaminnal 4 x 115 g (460 g)",5411188141549.0,False,5411188141549.0,False,match
"Alpro fermentált szójakészítmény mangóval, hozzáadott kalciummal és vitaminokkal 135 g",5411188128892.0,False,5411188128892.0,False,match
Alpro kékáfonyás fermentált szójakészítmény hozzáadott kalciummal és vitaminokkal 150 g,5411188126416.0,False,5411188126416.0,False,match
Alpro mandulaital hozzáadott kalciummal és vitaminokkal 1 l,5411188110835.0,False,5411188110835.0,False,match
"Alpro vaníliaízű fermentált szójakészítmény hozzáadott kalciummal, vitaminnal 4 x 115 g (460 g)",5411188141563.0,False,5411188141563.0,False,match
"Alpro vaníliaízű, növényi alapú manduladesszert 135 g",5411188139966.0,False,5411188139966.0,False,match
Alpro zab főzőkrém 250 ml,5411188132455.0,False,5411188132455.0,False,match
Alpro zabital hozzáadott kalciummal és vitaminokkal 1 l,5411188115366.0,False,5411188115366.0,False,match
Ammerländer szeletelt edami sajt 125 g,4000436501160.0,False,4000436501160.0,False,match
Ammerländer szeletelt maasdamer sajt 125 g,4000436509081.0,False,4000436509081.0,False,match
Ammerländer szeletelt trappista sajt 125 g,4000436506059.0,False,4000436506059.0,False,match
Andante citromos krémmel töltött ostya 130 g,8584004010934.0,False,8584004010934.0,False,match
Andante kakaós-csokoládés krémmel töltött ostya 130 g,8584004010064.0,False,8584004010064.0,False,match
Andante mogyorós krémmel töltött ostya 130 g,8584004010071.0,False,8584004010071.0,False,match
"Angelli Bianco szőlőléből készült ízesített bor 14,5% 0,75 l",5999136674900.0,False,5999136674900.0,False,match
"Angelli Cherry szőlőléből készült ízesített bor 14% 0,75 l",5999136674955.0,False,5999136674955.0,False,match
"Angelli Cioccolato likőr 0,5 l",5942006101716.0,False,5942006101716.0,False,match
"Angelli Tiramisu likőr 0,5 l",5942006101723.0,False,5942006101723.0,False,match
"Angelli Toffee likőr 0,5 l",5942006101730.0,False,5942006101730.0,False,match
"Angelli Áfonya szőlőléből készült ízesített bor 14% 0,75 l",5999136674924.0,False,5999136674924.0,False,match
"Angyal Borászat Mosoly Tokaji Édes Cuvée édes fehér bor 11% 0,5 l",5999861381500.0,False,5999861381500.0,False,match
Anjuna mangó-maracuja gyümölcsjégkrém édesítőszerrel 84 ml,5999860929055.0,False,5999860929055.0,False,match
Anthon Berg Baileys marcipánnal töltött krémlikőr ízű tejcsokoládé 7 db 175 g,5709678425447.0,False,5709678425447.0,False,match
Anthon Berg csokoládé marcipánnal és Madeira likőrben lévő szilvával töltve 8 db 220 g,5774540984155.0,False,5774540984155.0,False,match
"Apenta Light Eper energiamentes enyhén szénsavas üdítőital édesítőszerekkel 1,5 l",5998821519809.0,False,5998821519809.0,False,match
"Apenta Light energiamentes bodza üdítőital enyhén szénsavas ásványvízzel, édesítőszerekkel 1,5 l",5998821515535.0,False,5998821515535.0,False,match
"Apenta Light energiamentes grapefruit-pomelo ízű üdítőital enyhén szénsavas ásványvízzel 1,5 l",5998821515436.0,False,5998821515436.0,False,match
"Apenta Light energiamentes görögdinnye üdítőital enyhén szénsavas ásványvízzel 1,5 l",5998821515498.0,False,5998821515498.0,False,match
"Apenta Light energiamentes málna üdítőital enyhén szénsavas ásványvízzel, édesítőszerekkel 1,5 l",5998821515412.0,False,5998821515412.0,False,match
"Apenta Light energiamentes narancs üdítőital enyhén szénsavas ásványvízzel, édesítőszerekkel 1,5 l",5998821515474.0,False,5998821515474.0,False,match
"Apenta Light energiamentes szőlő üdítőital enyhén szénsavas ásványvízzel, édesítőszerekkel 1,5 l",5998821515511.0,False,5998821515511.0,False,match
"Apenta Vitamixx Zero citrom-maracuja ízű szénsavmentes, energiamentes üdítőital 1,5 l",5998821515672.0,False,5998821515672.0,False,match
"Apenta Vitamixx Zero málna-lime ízű szénsavmentes, energiamentes üdítőital 1,5 l",5998821515658.0,False,5998821515658.0,False,match
"Apenta Vitamixx Zero áfonya-levendula ízű szénsavmentes, energiamentes üdítőital 1,5 l",5998821515634.0,False,5998821515634.0,False,match
"Apenta Vitamixx alma-mangó ízű szénsavmentes üdítőital természetes ásványvízzel 1,5 l",5998821515573.0,False,5998821515573.0,False,match
"Apenta Vitamixx eper-vörösáfonya ízű szénsavmentes üdítőital természetes ásványvízzel 1,5 l",5998821515597.0,False,5998821515597.0,False,match
"Apenta energiamentes cukormentes málna ízű, enyhén szénsavas ital természetes ásványvízzel 1,5 l",5998821519359.0,False,5998821519359.0,False,match
"Apenta energiamentes, cukormentes, citrom-lime ízű enyhén szénsavas ital 1,5 l",5998821519373.0,False,5998821519373.0,False,match
"Apenta málna üdítőital szénsavas ásványvízzel 1,5 l",5998821515399.0,False,5998821515399.0,False,match
"Apenta szőlő üdítőital szénsavas ásványvízzel 1,5 l",5998821515344.0,False,5998821515344.0,False,match
"Apenta+ Anti-Stress gránátalma-acai-piros szőlő ízű, enyhén szénsavas üdítőital 750 ml",5998821519113.0,False,5998821519113.0,False,match
Apenta+ Antiox gránátalma-acai ízű szénsavmentes energiamentes üdítőital vitaminokkal 750 ml,5998821515719.0,False,5998821515719.0,False,match
"Apenta+ Boost pink grapefruit ízű, enyhén szénsavas, energiamentes üdítőital édesítőszerekkel 750 ml",5998821519151.0,False,5998821519151.0,False,match
Apenta+ Collagen eper ízű energiamentes szénsavmentes üdítőital kollagénnel 750 ml,5998821515832.0,False,5998821515832.0,False,match
Apenta+ Collagen őszibarack ízű energiamentes szénsavmentes üdítőital kollagénnel 750 ml,5998821515856.0,False,5998821515856.0,False,match
Apenta+ Energy Water matcha ízű szénsavmentes üdítőital 750 ml,5998821520225.0,False,5998821520225.0,False,match
"Apenta+ Fit mangó-citrom-zöld tea ízű szénsavmentes, energiamentes üdítőital édesítőszerekkel 750 ml",5998821515733.0,False,5998821515733.0,False,match
"Apenta+ Immuno fehér barack ízű, enyhén szénsavas üdítőital 750 ml",5998821519137.0,False,5998821519137.0,False,match
"Apenta+ Power-C narancs-pomelo ízű szénsavmentes, energiamentes üdítőital édesítőszerekkel 750 ml",5998821515795.0,False,5998821515795.0,False,match
"Apenta+ Ready alma-kivi ízű szénsavmentes, energiamentes üdítőital vitaminokkal 750 ml",5998821515696.0,False,5998821515696.0,False,match
Apenta+ Relax feketeribizli-vörösáfonya-hibiszkusz ízű szénsavmentes üdítőital 750 ml,5998821515757.0,False,5998821515757.0,False,match
"Apenta+ mangó ízű energiazselé guarana kivonattal, hozzáadott vitaminokkal 100 g",5998821520089.0,False,5998821520089.0,False,match
"Apenta+ meggy ízű energiazselé guarana kivonattal, hozzáadott vitaminokkal 100 g",5998821520102.0,False,5998821520102.0,False,match
"Apenta+ zöldalma ízű energiazselé guarana kivonattal, hozzáadott vitaminokkal 100 g",5998821520065.0,False,5998821520065.0,False,match
Aperitivo alkoholos ital 11% 70 cl,5996558524738.0,False,5996558524738.0,False,match
Aperol alkoholos ital 11% 70 cl,8002230000425.0,False,8002230000425.0,False,match
"Apetina félzsíros, lágy krémfehér sajt 200 g",5760466736664.0,False,5760466736664.0,False,match
Apetina laktózmentes krémfehérsajt 200 g,5760466851848.0,False,5760466851848.0,False,match
"Aquablu szén-dioxiddal dúsított természetes ásványvíz 1,5 l",5999546471014.0,False,5999546471014.0,False,match
Aquablu szén-dioxiddal dúsított természetes ásványvíz 2 l,5999546471038.0,False,5999546471038.0,False,match
Arany Fácán világos sör 4% 500 ml,5998818174073.0,False,5998818174073.0,False,match
"Arany Ászok tradicionális világos sör 4,3% 0,33 l",5998817312957.0,False,5998817312957.0,False,match
"Arany Ászok tradicionális világos sör 4,3% 0,5 l",5998817312964.0,True,5998817312964.0,True,match
"Arany Ászok világos sör 4,3% 6 x 0,5 l",5998817313701.0,False,5998817313701.0,False,match
Argeta csirkepástétom 95 g,3838975566507.0,False,3838975566507.0,False,match
Argeta csípős csirkepástétom 95 g,3838471007504.0,False,3838471007504.0,False,match
Argeta tonhalpástétom 95 g,3838975566569.0,False,3838975566569.0,False,match
"Arla Apetina sólében érlelt, félzsíros, lágy sajt 500 g",5760466414302.0,False,5760466414302.0,False,match
Arla friss zsírdús lágy krémsajt 200 g,5711953158445.0,False,5711953158445.0,False,match
Aroy-D Original UHT kókusztej 500 ml,8851613101385.0,False,8851613101385.0,False,match
Aroy-D mangó szeletek cukrozott lében 425 g,16229000653.0,False,16229000653.0,False,match
Asahi Super Dry világos sör 5% 330 ml,8008440249340.0,False,8008440249340.0,False,match
Asahi Super Dry világos sör 5% 500 ml,8008440449252.0,False,8008440449252.0,False,match
Asiago Food gyorsfagyasztott zöld spárga 300 g,8007213017025.0,False,8007213017025.0,False,match
Athena olívapogácsa olaj 1 l,5999538341943.0,False,5999538341943.0,False,match
Atlantik tonhal darabok növényi olajban 185 g,9001466303866.0,False,9001466303866.0,False,match
"Atlantik tonhal darabok pikáns, zöldséges mártásban 185 g",9001466303873.0,False,9001466303873.0,False,match
Atlantik tonhaldarabok vízben 185 g,9001466304337.0,False,9001466304337.0,False,match
Augusto Bambo tejszínes jégkrém kakaós bevonattal 100 ml,5902533422807.0,False,5902533422807.0,False,match
Augusto Bambo tejszínes jégkrém mogyoróval 100 ml,5902533422821.0,False,5902533422821.0,False,match
Augusto Gulliver Supreme málnás jégkrém és mascarponeízű jégkrém málnaszósszal 100 ml,5902533423873.0,False,5902533423873.0,False,match
Augusto Gulliver csokoládéízű jégkrém kakaós bevonattal 90 ml,5902533420292.0,False,5902533420292.0,False,match
Augusto Gulliver karamell ízű fagylalt sós karamell ízű szósszal és ostyadarával 120 ml,5907377117032.0,False,5907377117032.0,False,match
Augusto Gulliver vaníliajégkrém tejcsokoládéban sült mandula darabjai 120 ml,5900834000069.0,False,5900834000069.0,False,match
"Aviko Original elősütött, gyorsfagyasztott hasábburgonya sütőbe 1500 g",8710449944675.0,False,8710449944675.0,False,match
Aviko Pati Parts Garlic elősütött-gyorsfagyasztott burgonyagerezdek fokhagymás fűszerköpenyben 600 g,8710449986231.0,False,8710449986231.0,False,match
"Aviko Steak Fries elősütött és gyorsfagyasztott, extra vastag hasábburgonya 750 g",8710449001880.0,False,8710449001880.0,False,match
Aviko Super Crunch Original elősütött gyorsfagyasztott hasábburgonya extra ropogós bevonattal 750 g,8710449944170.0,False,8710449944170.0,False,match
Aviko Super Long elősütött és gyorsfagyasztott szalmaburgonya sütőbe 600 g,8710449944286.0,False,8710449944286.0,False,match
Aviko Zig Zag elősütött és gyorsfagyasztott cikcakkos hasábburgonya sütőbe 750 g,8710449944583.0,False,8710449944583.0,False,match
"Aviko Zig Zag elősütött, gyorsfagyasztott, cikcakkos hasábburgonya sütőbe 1500 g",8710449944736.0,False,8710449944736.0,False,match
Aviko előfőzött és gyorsfagyasztott churros tésztarudacskák 300 g,8710449955527.0,False,8710449955527.0,False,match
Aviko elősütött és gyorsfagyasztott hagymakarikák ropogós panírban 450 g,8710449941445.0,False,8710449941445.0,False,match
"Aviko elősütött, gyorsfagyasztott extra vékony hasábburgonya 1 kg",8710449925308.0,False,8710449925308.0,False,match
Aviko gyorsfagyasztott édesburgonya hasábok ropogós bevonattal 450 g,8710449954308.0,False,8710449954308.0,False,match
Avocado db,5998899710214.0,False,5998899710214.0,False,match
Avokádó zsákban 750 g,5999500673157.0,False,5999500673157.0,False,match
"BB Frizzante félédes fehér gyöngyözőbor 10,5% 0,75 l",5999136639510.0,False,5999136639510.0,False,match
"BB Spumante édes rozé pezsgő 10% 0,75 l",5999136652601.0,False,5999136652601.0,False,match
"BB Spumante édes, fehér muskotály pezsgő 9,5% 0,75 l",5999136652618.0,False,5999136652618.0,False,match
"BB félszáraz fehér pezsgő 11,5% 0,75 l",5999136650713.0,False,5999136650713.0,False,match
"BB félszáraz rosé pezsgő 11,5% 0,75 l",5999136650690.0,False,5999136650690.0,False,match
"BB száraz fehér pezsgő 11% 0,75 l",5999136650706.0,False,5999136650706.0,False,match
"BB édes fehér pezsgő 11% 0,75 l",5999136650720.0,False,5999136650720.0,False,match
BE(er) Cool gluténmentes világos lager sör 5% 500 ml,5999138201593.0,False,5999138201593.0,False,match
"BE(er) Cool szűrt, pasztörizált, világos minőségi lager sör 5% 500 ml",5999138201548.0,False,5999138201548.0,False,match
"BE(er) Cool világos sör 4,2% 500 ml",5999138200633.0,False,5999138200633.0,False,match
BIMBO Bagel classic 300 g,8412600018316.0,False,8412600018316.0,False,match
BIO banán lédig,2004942460012.0,False,2004942460012.0,False,match
BIO koktélparadicsom 250 g,8436557064011.0,False,8436557064011.0,False,match
BIO lilahagyma 500 g,5999884646648.0,False,5999884646648.0,False,match
Babybel Mini Original zsíros félkemény sajt viaszbevonatban 3 x 20 g (60 g),3073781179712.0,False,3073781179712.0,False,match
"Bacardi Carta Blanca rum 37,5% 700 ml",7610113016190.0,False,7610113016190.0,False,match
Bacardi Spiced rum alapú szeszes ital 35% 700 ml,5995757004331.0,False,5995757004331.0,False,match
Bahlsen Hit kakaós keksz 220 g,5901414203931.0,False,5901414203931.0,False,match
"Baileys eredeti ír krémlikőr 17% 0,5 l",5011013100170.0,False,5011013100170.0,False,match
"Baileys eredeti ír krémlikőr 17% 0,7 l",5011013100156.0,False,5011013100156.0,False,match
Bakoma Greek natúr joghurt 400 g,5900197012723.0,False,5900197012723.0,False,match
Balaton Expressz étcsokoládéval mártott csokoládé ízű szelet karamellel 35 g,8593893785274.0,False,8593893785274.0,False,match
Balaton Expressz étcsokoládéval mártott pisztácia ízű szelet karamellel 35 g,8593893785298.0,False,8593893785298.0,False,match
Balaton Zebra kakaós ostya tejes krémmel töltve 30 g,8445291376458.0,False,8445291376458.0,False,match
"Balaton kakaós tejbevonómasszával mártott, citromízű krémmel töltött ostya 27 g",8445290859464.0,False,8445290859464.0,False,match
"Balaton kakaós tejbevonómasszával mártott, kakaós krémmel töltött ostya 27 g",8445291866980.0,False,8445291866980.0,False,match
"Balaton kakaós étbevonómasszával mártott, kakaós krémmel töltött ostya 27 g",8445291867543.0,False,8445291867543.0,False,match
Balaton Újhullám kókuszos krémmel töltött ostya fehér masszával mártva 30 g,8445291660212.0,False,8445291660212.0,False,match
"Balaton Újhullám étcsokoládéval mártott, kakaós krémmel töltött ostya 30 g",8445291034471.0,False,8445291034471.0,False,match
Ballantine's Finest skót whisky 40% 500 ml,5998829900715.0,False,5998829900715.0,False,match
Ballantine's Finest skót whisky 40% 700 ml,5998829900722.0,False,5998829900722.0,False,match
"Ballantine's Wild cseresznye ízesítésű skót whisky-ből készült szeszesital 30% 0,7 l",5998829900838.0,False,5998829900838.0,False,match
Barilla Arrabbiata paradicsomszósz csípőspaprikával 400 g,8076809569118.0,False,8076809569118.0,False,match
Barilla Basilico paradicsomszósz bazsalikommal 400 g,8076809569101.0,False,8076809569101.0,False,match
Barilla Bucatini szálas száraztészta durum búzadarából 500 g,8076800315097.0,False,8076800315097.0,False,match
Barilla Farfalle apró durum száraztészta 500 g,8076808060654.0,False,8076808060654.0,False,match
Barilla Fusilli apró durum száraztészta 1 kg,8076800105988.0,False,8076800105988.0,False,match
Barilla Fusilli apró durum száraztészta 500 g,8076802085981.0,False,8076802085981.0,False,match
Barilla Maccheroni apró durum száraztészta 500 g,8076808050440.0,False,8076808050440.0,False,match
Barilla Napoletana paradicsomszósz hagymával és zöldfűszerekkel 400 g,8076809513692.0,False,8076809513692.0,False,match
Barilla Penne Rigate apró durum száraztészta 500 g,8076802085738.0,False,8076802085738.0,False,match
Barilla Pesto Rosso szósz paradicsommal és modenai balzsamecettel 200 g,8076809523547.0,False,8076809523547.0,False,match
Barilla Piccolini Mini Penne Rigate apró durum száraztészta 500 g,8076809521581.0,False,8076809521581.0,False,match
Barilla Spaghetti szálas durum száraztészta 1000 g,8076800105056.0,False,8076800105056.0,False,match
Barilla Spaghetti szálas durum száraztészta 500 g,8076800195057.0,False,8076800195057.0,False,match
Barilla Spaghettini szálas durum száraztészta 500 g,8076800195033.0,False,8076800195033.0,False,match
