barcode,name_file1,internal_conflict_file1,name_file2,internal_conflict_file2,status
3083681036862.0,Bonduelle Vapeur gyorsfagyasztott zsenge zöldhüvelyű vágott zöldbab  400 g,False,Bonduelle Vapeur gyorsfagyasztott zsenge zöldhüvelyű vágott zöldbab  400 g,False,match
3083681043716.0,Bonduelle Vapeur gőzben párolt vörösbab 310 g,False,Bonduelle Vapeur gőzben párolt vörösbab 310 g,False,match
3083681043815.0,Bonduelle Gold Chili morzsolt csemegekukorica paprikával és chilivel 310 g,False,Bonduelle Gold Chili morzsolt csemegekukorica paprikával és chilivel 310 g,False,match
3083681045345.0,Bonduelle gyorsfagyasztott zsenge zöldhüvelyű egész zöldbab 400 g,False,Bonduelle gyorsfagyasztott zsenge zöldhüvelyű egész zöldbab 400 g,False,match
3083681053418.0,Bonduelle bébirépa 400 g,False,Bonduelle bébirépa 400 g,False,match
3083681060041.0,Bonduelle gyorsfagyasztott leveles paraj 400 g,False,Bonduelle gyorsfagyasztott leveles paraj 400 g,False,match
3083681063332.0,Bonduelle Vapeur gyorsfagyasztott Royal zöldségkeverék 400 g,False,Bonduelle Vapeur gyorsfagyasztott Royal zöldségkeverék 400 g,False,match
3083681068481.0,Bonduelle Créatif Olíva zöldségkeverék 310 g,False,Bonduelle Créatif Olíva zöldségkeverék 310 g,False,match
3083681129885.0,Bonduelle Gold Prémium szuperédes morzsolt csemegekukorica 340 g,False,Bonduelle Gold Prémium szuperédes morzsolt csemegekukorica 340 g,False,match
3083681129915.0,Bonduelle Gold Prémium szuperédes csemegekukorica 170 g,False,Bonduelle Gold Prémium szuperédes csemegekukorica 170 g,False,match
3083681139716.0,"Bonduelle Good Lunch fekete beluga lencse, bulgur, zöldségek és koktélparadicsom keveréke 250 g",False,"Bonduelle Good Lunch fekete beluga lencse, bulgur, zöldségek és koktélparadicsom keveréke 250 g",False,match
3083681152333.0,Bonduelle Créatif Mexico kukoricás zöldségkeverék 300 g,False,Bonduelle Créatif Mexico kukoricás zöldségkeverék 300 g,False,match
3083681157888.0,Bonduelle Créatif Duo zöldborsó-bébirépa keverék 400 g,False,Bonduelle Créatif Duo zöldborsó-bébirépa keverék 400 g,False,match
3083681163155.0,"Bonduelle Good Lunch vörösbab, rizs, csemegekukorica, grillezett zöldségek keveréke 250 g",False,"Bonduelle Good Lunch vörösbab, rizs, csemegekukorica, grillezett zöldségek keveréke 250 g",False,match
3083681177176.0,Bonduelle Mini Veggie Croustis gyorsfagyasztott panírozott és elősütött sajtos zöldségkorong 240 g,False,Bonduelle Mini Veggie Croustis gyorsfagyasztott panírozott és elősütött sajtos zöldségkorong 240 g,False,match
3083681177206.0,Bonduelle Mini Veggie gyorsfagyasztott panírozott és elősütött sajtos zöldségkorong 240 g,False,Bonduelle Mini Veggie gyorsfagyasztott panírozott és elősütött sajtos zöldségkorong 240 g,False,match
3083681181036.0,"Bonduelle Good Lunch mexikói ízvilág basmati rizs, vörösbab és zöldségek fűszerezett keveréke 250 g",False,"Bonduelle Good Lunch mexikói ízvilág basmati rizs, vörösbab és zöldségek fűszerezett keveréke 250 g",False,match
3088542500285.0,Maple Joe juharszirup 250 g,False,Maple Joe juharszirup 250 g,False,match
3176580025478.0,"Brie Des Ducs zsíros, fehér nemespenésszel érő lágy sajt 175 g",False,"Brie Des Ducs zsíros, fehér nemespenésszel érő lágy sajt 175 g",False,match
3176586371005.0,"Saint Benoit camembert zsíros, fehér nemespenésszel érő lágy sajt 240 g",False,"Saint Benoit camembert zsíros, fehér nemespenésszel érő lágy sajt 240 g",False,match
3228020390131.0,"Président Light, enyhén sózott félzsíros vaj A- és E- vitaminokkal dúsítva 250 g",False,"Président Light, enyhén sózott félzsíros vaj A- és E- vitaminokkal dúsítva 250 g",False,match
3228024140213.0,"Président Petits Chèvres zsíros, lágy, natúr kecskesajt 6 db 100 g",False,"Président Petits Chèvres zsíros, lágy, natúr kecskesajt 6 db 100 g",False,match
3245990043300.0,"Hennessy V.S cognac 40% 0,7 l",False,"Hennessy V.S cognac 40% 0,7 l",False,match
3272871012261.0,Savel P'tit Duc friss egész sárga bébicsirke,False,Savel P'tit Duc friss egész sárga bébicsirke,False,match
3387390122473.0,"Nestlé Cini Minis ropogós fahéjas gabonapehely teljes kiőrlésű búzával, vitaminokkal és vassal 250 g",False,"Nestlé Cini Minis ropogós fahéjas gabonapehely teljes kiőrlésű búzával, vitaminokkal és vassal 250 g",False,match
3387390339499.0,"Nestlé Fitness gabonapehely teljes értékű búzával, vitaminokkal és ásványi anyagokkal 375 g",False,"Nestlé Fitness gabonapehely teljes értékű búzával, vitaminokkal és ásványi anyagokkal 375 g",False,match
3415581101836.0,Häagen-Dazs vanília ízű jégkrém 460 ml,False,Häagen-Dazs vanília ízű jégkrém 460 ml,False,match
3415581113839.0,Häagen-Dazs csokoládés jégkrém belga csokoládéval 460 ml,False,Häagen-Dazs csokoládés jégkrém belga csokoládéval 460 ml,False,match
3415581114836.0,Häagen-Dazs karamellás jégkrém sós karamell öntettel és sós karamelles darabokkal 460 ml,False,Häagen-Dazs karamellás jégkrém sós karamell öntettel és sós karamelles darabokkal 460 ml,False,match
3415581152715.0,Häagen-Dazs vaníliaízű jégkrém kekszdarabokkal 460 ml,False,Häagen-Dazs vaníliaízű jégkrém kekszdarabokkal 460 ml,False,match
3415581153835.0,Häagen-Dazs vanília ízű jégkrém karamell öntettel és karamellizált pekándióval 460 ml,False,Häagen-Dazs vanília ízű jégkrém karamell öntettel és karamellizált pekándióval 460 ml,False,match
3415581165838.0,Häagen-Dazs mangós jégkrém málnás öntettel 460 ml,False,Häagen-Dazs mangós jégkrém málnás öntettel 460 ml,False,match
3415581187717.0,Häagen-Dazs vaníliaízű jégkrém karamell öntettel és brownie darabokkal 460 ml,False,Häagen-Dazs vaníliaízű jégkrém karamell öntettel és brownie darabokkal 460 ml,False,match
3415583000830.0,"Häagen-Dazs Pierre Hermé Paris jégkrém csokoládéval, étcsokoládé szósszal, macaron darabokkal 420 ml",False,"Häagen-Dazs Pierre Hermé Paris jégkrém csokoládéval, étcsokoládé szósszal, macaron darabokkal 420 ml",False,match
3415583001837.0,Häagen-Dazs Pierre Hermé Paris epres-málnás jégkrém málnás szósszal és macaron darabokkal 420 ml,False,Häagen-Dazs Pierre Hermé Paris epres-málnás jégkrém málnás szósszal és macaron darabokkal 420 ml,False,match
3415583011836.0,"Häagen-Dazs jégkrém mascarpone sajttal, kávés-kakaós öntettel és kávés piskótadarabokkal 420 ml",False,"Häagen-Dazs jégkrém mascarpone sajttal, kávés-kakaós öntettel és kávés piskótadarabokkal 420 ml",False,match
3415583012833.0,Häagen-Dazs jégkrém karamellizált tejkrémmel fahéjjal és churros-fánk darabokkal 420 ml,False,Häagen-Dazs jégkrém karamellizált tejkrémmel fahéjjal és churros-fánk darabokkal 420 ml,False,match
3563490017882.0,Reine de Dijon Dijoni mustár 200 g,False,Reine de Dijon Dijoni mustár 200 g,False,match
3563490017899.0,Reine de Dijon Magos mustár 190 g,False,Reine de Dijon Magos mustár 190 g,False,match
3599741001935.0,Findus Wok Bali gyorsfagyasztott enyhén fűszerezett wok zöldségkeverék 325 g,False,Findus Wok Bali gyorsfagyasztott enyhén fűszerezett wok zöldségkeverék 325 g,False,match
3599741002079.0,Findus Wok Chinese fagyasztott fűszerezett zöldségkeverék wokhoz 325 g,False,Findus Wok Chinese fagyasztott fűszerezett zöldségkeverék wokhoz 325 g,False,match
3599741002093.0,Findus Wok Spicy Zanju gyorsfagyasztott csípős wok zöldségkeverék 325 g,False,Findus Wok Spicy Zanju gyorsfagyasztott csípős wok zöldségkeverék 325 g,False,match
3599741002109.0,Findus Wok Classic fagyasztott fűszerezet zöldségkeverék wokhoz 325 g,False,Findus Wok Classic fagyasztott fűszerezet zöldségkeverék wokhoz 325 g,False,match
3800016701055.0,"Albatross hámozott, felezett őszibarack cukrozott lében 700 g",False,"Albatross hámozott, felezett őszibarack cukrozott lében 700 g",False,match
3800020418604.0,KitKat Chunky földimogyorós krémmel bevont ropogós ostya tejcsokoládéban 42 g,False,KitKat Chunky földimogyorós krémmel bevont ropogós ostya tejcsokoládéban 42 g,False,match
3800020423349.0,KitKat Chunky kakaós-krémmel töltött ostya tejcsokoládéban 40 g,False,KitKat Chunky kakaós-krémmel töltött ostya tejcsokoládéban 40 g,False,match
3800020491546.0,KitKat ropogós ostya mogyorós krémmel tej- és étcsokoládéban 99 g,False,KitKat ropogós ostya mogyorós krémmel tej- és étcsokoládéban 99 g,False,match
3800020491553.0,KitKat Double Chocolate kakaós krémmel töltött ropogós ostya tej- és étcsokoládéban 99 g,False,KitKat Double Chocolate kakaós krémmel töltött ropogós ostya tej- és étcsokoládéban 99 g,False,match
3800020491560.0,KitKat ropogós ostya sóskaramellízű krémmel karamellízű tejcsokoládéban és fehér bevonóban 99 g,False,KitKat ropogós ostya sóskaramellízű krémmel karamellízű tejcsokoládéban és fehér bevonóban 99 g,False,match
3800020493939.0,KitKat Chunky ropogós töltött ostya fehér masszában 40 g,False,KitKat Chunky ropogós töltött ostya fehér masszában 40 g,False,match
3800205870517.0,Maretti sült fokhagyma ízesítésű pirított kétszersült karikák 70 g,False,Maretti sült fokhagyma ízesítésű pirított kétszersült karikák 70 g,False,match
3800205875109.0,"Maretti paradicsom, olíva és oregánó ízesítésű pirított kétszersült karikák 70 g",False,"Maretti paradicsom, olíva és oregánó ízesítésű pirított kétszersült karikák 70 g",False,match
3800233070033.0,"RiceUp! Eat Smart teljes kiőrlésű puffasztott rizs barna rizzsel, chia maggal és quinoával 120 g",False,"RiceUp! Eat Smart teljes kiőrlésű puffasztott rizs barna rizzsel, chia maggal és quinoával 120 g",False,match
3800233070064.0,RiceUp! Eat Smart puffasztott teljes kiőrlésű barna rizs szelet napraforgómaggal 120 g,False,RiceUp! Eat Smart puffasztott teljes kiőrlésű barna rizs szelet napraforgómaggal 120 g,False,match
3800233070071.0,RiceUp! Eat Smart teljes kiőrlésű puffasztott rizs szupermagvakkal 120 g,False,RiceUp! Eat Smart teljes kiőrlésű puffasztott rizs szupermagvakkal 120 g,False,match
3800233070088.0,RiceUp! Eat Smart puffasztott teljes kiőrlésű barna rizs szelet tökmaggal 120 g,False,RiceUp! Eat Smart puffasztott teljes kiőrlésű barna rizs szelet tökmaggal 120 g,False,match
3800233070101.0,RiceUp! Eat Smart teljes kiőrlésű barna rizs chips barbecue ízesítéssel 60 g,False,RiceUp! Eat Smart teljes kiőrlésű barna rizs chips barbecue ízesítéssel 60 g,False,match
3800233070118.0,RiceUp! Eat Smart teljes kiőrlésű barna rizs chips hagymás-tejfölös ízesítéssel 60 g,False,RiceUp! Eat Smart teljes kiőrlésű barna rizs chips hagymás-tejfölös ízesítéssel 60 g,False,match
3800233070149.0,RiceUp! Eat Smart teljes kiőrlésű barna rizs chips sajtos ízesítéssel 60 g,False,RiceUp! Eat Smart teljes kiőrlésű barna rizs chips sajtos ízesítéssel 60 g,False,match
3800233070248.0,RiceUp! Eat Smart barna rizs chips paprikás ízesítéssel 60 g,False,RiceUp! Eat Smart barna rizs chips paprikás ízesítéssel 60 g,False,match
3800233073393.0,RiceUp! Eat Smart teljes kiőrlésű barna rizs chips tengeri sóval 60 g,False,RiceUp! Eat Smart teljes kiőrlésű barna rizs chips tengeri sóval 60 g,False,match
3800233074956.0,RiceUp! puffasztott teljes kiőrlésű barna rizsszelet tejcsokoládéval hozzáadott cukor nélkül 18 g,False,RiceUp! puffasztott teljes kiőrlésű barna rizsszelet tejcsokoládéval hozzáadott cukor nélkül 18 g,False,match
3800233074994.0,RiceUp! puffasztott teljes kiőrlésű barna rizsszelet narancs ízű étcsokoládéval 18 g,False,RiceUp! puffasztott teljes kiőrlésű barna rizsszelet narancs ízű étcsokoládéval 18 g,False,match
3800233075120.0,RiceUp! Zero Sugar gluténmentes zabszelet narancshéjjal és étcsokoládéval 70 g,False,RiceUp! Zero Sugar gluténmentes zabszelet narancshéjjal és étcsokoládéval 70 g,False,match
3800233076455.0,"RiceUp! málna ízű fehérje szelet, hozzáadott cukor nélkül 40 g",False,"RiceUp! málna ízű fehérje szelet, hozzáadott cukor nélkül 40 g",False,match
3800233076462.0,"RiceUp! keksz és krém ízű fehérje szelet, hozzáadott cukor nélkül 40 g",False,"RiceUp! keksz és krém ízű fehérje szelet, hozzáadott cukor nélkül 40 g",False,match
3800233076479.0,"RiceUp! csokoládé brownie ízű fehérje szelet, hozzáadott cukor nélkül 40 g",False,"RiceUp! csokoládé brownie ízű fehérje szelet, hozzáadott cukor nélkül 40 g",False,match
3800233076486.0,"RiceUp! karamell ízű fehérje szelet, hozzáadott cukor nélkül 40 g",False,"RiceUp! karamell ízű fehérje szelet, hozzáadott cukor nélkül 40 g",False,match
3800233076592.0,"RiceUp! kollagénes fehérje szelet tripla csokis ízű, hozzáadott cukor nélkül 50 g",False,"RiceUp! kollagénes fehérje szelet tripla csokis ízű, hozzáadott cukor nélkül 50 g",False,match
3800233076936.0,RiceUp! teljes kiőrlésű barna rizschips oregánóval 60 g,False,RiceUp! teljes kiőrlésű barna rizschips oregánóval 60 g,False,match
3831115320472.0,SPAR gyümölcsízű gumicukorka 400 g,False,SPAR gyümölcsízű gumicukorka 400 g,False,match
3831115330815.0,Spar Veggie vegán vanília ízű fagylalt csokoládé bevonattal és manduladarabokkal 3 x 90 ml (270 ml),False,Spar Veggie vegán vanília ízű fagylalt csokoládé bevonattal és manduladarabokkal 3 x 90 ml (270 ml),False,match
3838471007504.0,Argeta csípős csirkepástétom 95 g,False,Argeta csípős csirkepástétom 95 g,False,match
3838975566507.0,Argeta csirkepástétom 95 g,False,Argeta csirkepástétom 95 g,False,match
3838975566569.0,Argeta tonhalpástétom 95 g,False,Argeta tonhalpástétom 95 g,False,match
3838999050389.0,"Union Radler Isotonic Limona citromos alkoholmentes sörital 0,0% 500 ml",False,"Union Radler Isotonic Limona citromos alkoholmentes sörital 0,0% 500 ml",False,match
3850103902476.0,Heineken Silver világos sör 4% 330 ml,False,Heineken Silver világos sör 4% 330 ml,False,match
