product_name,barcode,unit_price,categories,image_urls
RiceUp! Zero Sugar gluténmentes zabszelet narancshéjjal és étcsokoládéval 70 g,3800233075120,615.0,gabonapehely-71,https://imageproxy.wolt.com/assets/689b6e40f18c6aaa80308fa7;https://imageproxy.wolt.com/assets/689b6e41f18c6aaa80308fad
"RiceUp! csokoládé brownie ízű fehérje szelet, hozzáadott cukor nélkül 40 g",3800233076479,644.0,egyeb-alkoholos-italok-koktelok-181,https://imageproxy.wolt.com/assets/689b7737f18c6aaa80309a59;https://imageproxy.wolt.com/assets/689b7738f18c6aaa80309a5e
"RiceUp! karamell ízű fehérje szelet, hozzáadott cukor nélkül 40 g",3800233076486,644.0,egyeb-alkoholos-italok-koktelok-181,https://imageproxy.wolt.com/assets/689b7737f18c6aaa80309a58;https://imageproxy.wolt.com/assets/689b7738f18c6aaa80309a5d
"RiceUp! keksz és krém ízű fehérje szelet, hozzáadott cukor nélkül 40 g",3800233076462,644.0,egyeb-alkoholos-italok-koktelok-181,https://imageproxy.wolt.com/assets/689b7737f18c6aaa80309a5a;https://imageproxy.wolt.com/assets/689b7738f18c6aaa80309a5f
RiceUp! puffasztott teljes kiőrlésű barna rizsszelet narancs ízű étcsokoládéval 18 g,3800233074994,319.0,egyeb-alkoholos-italok-koktelok-181,https://imageproxy.wolt.com/assets/689b6d6af18c6aaa80308cb7;https://imageproxy.wolt.com/assets/689b6d6bf18c6aaa80308cbc
RiceUp! puffasztott teljes kiőrlésű barna rizsszelet tejcsokoládéval hozzáadott cukor nélkül 18 g,3800233074956,319.0,egyeb-alkoholos-italok-koktelok-181,https://imageproxy.wolt.com/assets/689b6d6af18c6aaa80308cb6;https://imageproxy.wolt.com/assets/689b6d6bf18c6aaa80308cbb
Ripp-Ropp Gourmet gyorsfagyasztott rántott gouda sajt 500 g,5999566243738,1944.0,voros-bor-191,https://imageproxy.wolt.com/assets/689b999a9bbcfa1dc39bd20c
"Riska UHT zsírszegény, laktózmentes tej 1,5% 1 l",5998200564437,499.0,zabpehely-zabkasa-rizskasa-70,https://wolt-menu-images-cdn.wolt.com/menu-images/66544565d6a91b4d1392d750/fa31a8dc-9549-11f0-8277-d6880c8cce6c_426573003.jpg
Ritter Sport alpesi tejcsokoládé 100 g,4000417018007,839.0,likor-172,https://imageproxy.wolt.com/assets/689b6d46f18c6aaa80308c3c
Ritter Sport marcipánnal töltött étcsokoládé 100 g,4000417025005,839.0,likor-172,https://imageproxy.wolt.com/assets/689b70e4f18c6aaa80309083
Ritter Sport tejcsokoládé aprított mogyoró darabokkal 100 g,4000417222008,839.0,likor-172,https://imageproxy.wolt.com/assets/689b70e4f18c6aaa80309082
Ritter Sport tejcsokoládé jamaica-i rumba áztatott mazsolával és aprított mogyoróval 100 g,4000417012005,839.0,likor-172,https://imageproxy.wolt.com/assets/689b70e4f18c6aaa80309081
Roshen Cherry Queen Cherry Liquor Chocolates 108 g,4823077640025,1364.0,pezsgo-gyongyozo-bor-173,https://imageproxy.wolt.com/assets/667940d8bc7a0e0be12e690a
Roshen Cherry Queen étcsokoládés alkoholos-meggyes bonbon 122 g,4823077640049,2309.0,pezsgo-gyongyozo-bor-173,https://imageproxy.wolt.com/assets/689b6eb99bbcfa1dc39ba8a4;https://imageproxy.wolt.com/assets/689b6eba9bbcfa1dc39ba8a9
Roshen Chocolateria töltött desszert válogatás 194 g,4823077622335,2519.0,pezsgo-gyongyozo-bor-173,https://wolt-menu-images-cdn.wolt.com/menu-images/66544565d6a91b4d1392d750/8c862f18-f36b-11ef-99fa-0e4e6c73f8e9_wst__prefix_____douchen__2_.jpg
Roshen tejcsokoládé szelet földimogyorós töltelékkel 29 g,4823077636851,209.0,alkoholok-171,https://imageproxy.wolt.com/assets/689b6ddaf18c6aaa80308e27;https://imageproxy.wolt.com/assets/689b6ddbf18c6aaa80308e2d
Roshen tejcsokoládé szelet karamell töltelékkel 30 g,4823077636875,209.0,alkoholok-171,https://imageproxy.wolt.com/assets/689b6ce6f18c6aaa80308af2;https://imageproxy.wolt.com/assets/689b6ce7f18c6aaa80308af7
Roshen tejcsokoládé szelet mandulával és kókuszos töltelékkel 29 g,4823077639432,209.0,alkoholok-171,https://imageproxy.wolt.com/assets/689b6e43f18c6aaa80308fae;https://imageproxy.wolt.com/assets/689b6e44f18c6aaa80308fb3
Roshen étcsokoládé szelet brandy ízű töltelékkel 33 g,4823077636837,209.0,alkoholok-171,https://imageproxy.wolt.com/assets/689b6ce6f18c6aaa80308af3;https://imageproxy.wolt.com/assets/689b6ce7f18c6aaa80308af8
Roshen étcsokoládés praliné rum ízű alkoholos töltelékkel 150 g,4823077618901,1784.0,alkoholok-171,https://imageproxy.wolt.com/assets/6900b79280e479e4ba4fb3a4;https://imageproxy.wolt.com/assets/6900b79280e479e4ba4fb3a3
Royal Family mogyoróvajas ízesítésű japán mochi 120 g,4711931036988,2099.0,pezsgo-gyongyozo-bor-173,https://imageproxy.wolt.com/assets/689bb2be87a8f04a4a7dd7e3
"Royal Original vodka 37,5% 0,35 l",5998821516747,3304.0,csonthejas-gyumolcsok-239,https://imageproxy.wolt.com/assets/689b8ec3f18c6aaa8030b0f2
"Royal Original vodka 37,5% 0,5 l",5998821516761,3724.0,csonthejas-gyumolcsok-239,https://imageproxy.wolt.com/assets/689b8ec49bbcfa1dc39bc7f2
"Royal Original vodka 37,5% 0,7 l",5998821516808,5144.0,csonthejas-gyumolcsok-239,https://imageproxy.wolt.com/assets/689b8ec59bbcfa1dc39bc7f5
"Royal Original vodka 37,5% 1 l",5998821516822,7979.0,csonthejas-gyumolcsok-239,https://imageproxy.wolt.com/assets/689b8ec59bbcfa1dc39bc7f4
Rummo Maccheroncelli gluténmentes száraztészta vörös lencséből és barnarizsből 300 g,8008343812078,1674.0,gabonapehely-71,https://imageproxy.wolt.com/assets/689ba08df18c6aaa8030ca9f
Rummo Penne Rigate gluténmentes száraztészta csicseriborsóból és barnarizsből 300 g,8008343810661,1674.0,gabonapehely-71,https://imageproxy.wolt.com/assets/689ba08df18c6aaa8030caa2
Rummo gluténmentes tojás nélküli spagetti száraztészta 400 g,8008343880039,1484.0,gabonapehely-71,https://imageproxy.wolt.com/assets/689ba09087a8f04a4a7db2fa
Rábcakapi BIO édesburgonya 500 g,5999568650503,1354.0,vegan-termekek-60,https://imageproxy.wolt.com/assets/689b99f19bbcfa1dc39bd294;https://imageproxy.wolt.com/assets/689b99f29bbcfa1dc39bd299
S-BUDGET CAFFE CREMA szemes pörkölt kávé 1 kg,,5249.0,glutenmentes-termekek-135,https://wolt-menu-images-cdn.wolt.com/menu-images/66544565d6a91b4d1392d750/831fa2f6-bbc0-11f0-88cc-ce079772e58a_sx437_sbudget_caffe_crema_szemes.jpg
S-BUDGET Instant kávéitalpor csokoládé ízesítéssel 130g,,379.0,vizek-uditok-136,https://wolt-menu-images-cdn.wolt.com/menu-images/66544565d6a91b4d1392d750/d2b0184a-a9ab-11f0-add5-36f096a6645f_full__81_.png
S-BUDGET Sertés zsírszalonna csomagolt kb. 5kg,,4855.5,hal-123,https://wolt-menu-images-cdn.wolt.com/menu-images/66544565d6a91b4d1392d750/cb33ff10-9aa5-11f0-8bee-fa4abbd90ca4_164989.jpg
S-BUDGET Teavaj,,375.0,ecet-olaj-citromle-97,https://wolt-menu-images-cdn.wolt.com/menu-images/66544565d6a91b4d1392d750/c1a0c87e-d10b-11f0-83cb-ee94f257e2c6_sx439_sbudget_teavaj_82_125g.jpg
S-BUDGET baromfi párizsi,,179.0,chips-extrudalt-termekek-114,https://wolt-menu-images-cdn.wolt.com/menu-images/66544565d6a91b4d1392d750/834a50e4-be15-11f0-8baf-36377e3e313b_sx437_sbudget_baromfi_parizsi.jpg
S-BUDGET kávé CLASSIC szemes,,4829.0,glutenmentes-termekek-135,https://wolt-menu-images-cdn.wolt.com/menu-images/66544565d6a91b4d1392d750/6a086f76-be10-11f0-86b9-06b347ab2dcd_sx437_sbudget_kave_classic_szemes.jpg
S-BUDGET pulyka párizsi,,215.0,chips-extrudalt-termekek-114,https://wolt-menu-images-cdn.wolt.com/menu-images/66544565d6a91b4d1392d750/1a9912be-be16-11f0-8299-e647030861ab_sx437_sbudget_pulyka_parizsi.jpg
"S-Budget ""A"" minőségű rizs 1 kg",5999139401145,644.0,kenyelmi-etelek-155,https://imageproxy.wolt.com/assets/689bb2d49bbcfa1dc39bead2;https://imageproxy.wolt.com/assets/689bb2d49bbcfa1dc39bead5
S-Budget COISSANT epres krémtöltelékkel 85 g,,324.0,kakao-77,https://wolt-menu-images-cdn.wolt.com/menu-images/66544565d6a91b4d1392d750/abcd60c8-a34f-11f0-977f-865f3ff9ce2c_full__42_.png
S-Budget Friss csirke egészcomb,,939.4,sertes-121,https://imageproxy.wolt.com/assets/69e0a4200a27c28a24720246
S-Budget Sensitive folyékony szappan 500 ml,5999033861946,310.0,piskota-302,https://imageproxy.wolt.com/assets/689b8fc79bbcfa1dc39bc8c0;https://imageproxy.wolt.com/assets/689b8fc89bbcfa1dc39bc8c5
S-Budget Sensitive folyékony szappan utántöltő 1 l,5999033861960,419.0,piskota-302,https://imageproxy.wolt.com/assets/689b8fc79bbcfa1dc39bc8be;https://imageproxy.wolt.com/assets/689b8fc89bbcfa1dc39bc8c3
S-Budget Sülve-Főve Csirke friss alsócomb,,816.05,sertes-121,https://imageproxy.wolt.com/assets/69e08ba50a27c28a2471f672
S-Budget Sülve-Főve Csirke friss bőrös csontos csirkemell,5999550780263,1877.04,sertes-121,https://imageproxy.wolt.com/assets/69e0a2d173316796ef91627c
S-Budget Sülve-Főve Csirke friss csirke egészcombfilé 500 g,5999033893596,963.0,sertes-121,https://wolt-menu-images-cdn.wolt.com/menu-images/66544565d6a91b4d1392d750/4a9f7682-954a-11f0-84e0-ea06c0f4c442_526451003.jpg
S-Budget Sülve-Főve Csirke friss csirke felsőcomb,,729.3,sertes-121,https://imageproxy.wolt.com/assets/69e0a216488442231bbb493a
S-Budget Sülve-Főve Csirke friss csirkecomb farrésszel,5999550780348,666.9,sertes-121,https://wolt-menu-images-cdn.wolt.com/menu-images/66544565d6a91b4d1392d750/0ebe1e66-954a-11f0-b5df-8a7bba8cedc5_480198006.jpg
S-Budget Sülve-Főve Csirke friss csirkeszárny,,692.0,sertes-121,https://imageproxy.wolt.com/assets/69e0a4af73316796ef9162f5
S-Budget Sülve-Főve Csirke friss kizsigerelt csirke aprólék nélkül,,1555.5,sertes-121,https://wolt-menu-images-cdn.wolt.com/menu-images/66544565d6a91b4d1392d750/fc54ee16-9f9a-11f0-9051-5ee902d2d965_334680008.jpg
S-Budget Sülve-Főve friss csirke belső mellfilé,,1889.1,sertes-121,https://imageproxy.wolt.com/assets/69e08d770a27c28a2471f6fa
S-Budget Tropic tusfürdő 1 l,5999033861922,734.0,popcorn-303,https://imageproxy.wolt.com/assets/689b8fc387a8f04a4a7da131;https://imageproxy.wolt.com/assets/689b8fc487a8f04a4a7da136
S-Budget Zöldalma folyékony szappan 500 ml,5999033861939,310.0,piskota-302,https://imageproxy.wolt.com/assets/689b8fc387a8f04a4a7da130;https://imageproxy.wolt.com/assets/689b8fc487a8f04a4a7da135
S-Budget burgonya 5kg,,1016.0,vegan-termekek-60,https://wolt-menu-images-cdn.wolt.com/menu-images/66544565d6a91b4d1392d750/cd0987b6-ebb2-11f0-8480-d6f76b60f2b8_sx308_sbudget_burgonya_5kg.jpg
S-Budget citrom 500 g,,729.0,vajkrem-sajtkrem-korozott-50,https://wolt-menu-images-cdn.wolt.com/menu-images/6654467e27f761196caa9ef7/76282d9c-8322-11f0-914a-b2504209296e_sx308_sbudget_citrom_500g__3_.jpg
S-Budget citrom XXL 750 g,,779.0,vajkrem-sajtkrem-korozott-50,https://wolt-menu-images-cdn.wolt.com/menu-images/66544565d6a91b4d1392d750/8e505904-ea41-11f0-9bb6-629f99d1491f_557110009.png
"S-Budget elősütött, gyorsfagyasztott édesburgonya hasábok 500 g",9100000019253,1299.0,voros-bor-191,https://imageproxy.wolt.com/assets/689baa3a9bbcfa1dc39be1f2;https://imageproxy.wolt.com/assets/689baa3b9bbcfa1dc39be1f7
S-Budget fokhagymás szósz 300 ml,9100000911892,744.0,bebietelek-221,https://imageproxy.wolt.com/assets/689babc99bbcfa1dc39be4b2;https://imageproxy.wolt.com/assets/689babc99bbcfa1dc39be4b6
S-Budget friss tojás S 10 db,5999033898188,694.0,keksz-109,https://wolt-menu-images-cdn.wolt.com/menu-images/66544565d6a91b4d1392d750/c1b521fa-9549-11f0-9af0-fa10930c9c51_301204008.jpg
S-Budget füst ízesítésű virsli csirkehúsból g,5999033895675,304.0,tortilla-chips-es-szoszok-115,https://imageproxy.wolt.com/assets/689b931187a8f04a4a7da5c5;https://imageproxy.wolt.com/assets/689b931287a8f04a4a7da5ca
S-Budget gyorsfagyasztott aprított spenót levél 1000 g,5999033885881,935.0,voros-bor-191,https://imageproxy.wolt.com/assets/689b919587a8f04a4a7da2c0;https://imageproxy.wolt.com/assets/689b919687a8f04a4a7da2c4
S-Budget gyorsfagyasztott brokkoli 750 g,5999033896054,1144.0,voros-bor-191,https://imageproxy.wolt.com/assets/689b931bf18c6aaa8030b741;https://imageproxy.wolt.com/assets/689b931cf18c6aaa8030b745
S-Budget gyorsfagyasztott elősütött hasábburgonya 1000 g,9100000908410,779.0,voros-bor-191,https://imageproxy.wolt.com/assets/689babbd87a8f04a4a7dc20a;https://imageproxy.wolt.com/assets/689babbd87a8f04a4a7dc20e
S-Budget gyorsfagyasztott elősütött hasábburgonya 2500 g,9100000908434,1769.0,voros-bor-191,https://imageproxy.wolt.com/assets/689babbd87a8f04a4a7dc20b;https://imageproxy.wolt.com/assets/689babbd87a8f04a4a7dc20f
S-Budget gyorsfagyasztott elősütött hullámos burgonya 1000 g,9100000969381,779.0,voros-bor-191,https://imageproxy.wolt.com/assets/689babf49bbcfa1dc39be4f5;https://imageproxy.wolt.com/assets/689babf587a8f04a4a7dc275
S-Budget gyorsfagyasztott fejtett bab 1000 g,5999033885898,1054.0,voros-bor-191,https://imageproxy.wolt.com/assets/689b919587a8f04a4a7da2c1;https://imageproxy.wolt.com/assets/689b919787a8f04a4a7da2c6
S-Budget gyorsfagyasztott franciasaláta zöldségkeverék 1000 g,5999033897464,634.0,voros-bor-191,https://imageproxy.wolt.com/assets/689b935ff18c6aaa8030b773;https://imageproxy.wolt.com/assets/689b9360f18c6aaa8030b777
S-Budget gyorsfagyasztott gesztenyés desszert alap 250 g,5999033878531,834.0,boralapu-italok-sherry-egyeb-szeszezett-bor-194,https://imageproxy.wolt.com/assets/689b90a087a8f04a4a7da1e3;https://imageproxy.wolt.com/assets/689b90a287a8f04a4a7da1e8
S-Budget gyorsfagyasztott gyalult tök kaporral 1000 g,5999033896009,935.0,voros-bor-191,https://imageproxy.wolt.com/assets/689b931687a8f04a4a7da5d7;https://imageproxy.wolt.com/assets/689b931887a8f04a4a7da5dc
S-Budget gyorsfagyasztott gyümölcskeverék 450 g,5999033893305,779.0,boralapu-italok-sherry-egyeb-szeszezett-bor-194,https://imageproxy.wolt.com/assets/689b92c1f18c6aaa8030b6fb;https://imageproxy.wolt.com/assets/689b92c3f18c6aaa8030b700
S-Budget gyorsfagyasztott karfiol 750 g,5999033896047,1144.0,voros-bor-191,https://imageproxy.wolt.com/assets/689b931bf18c6aaa8030b740;https://imageproxy.wolt.com/assets/689b931cf18c6aaa8030b746
S-Budget gyorsfagyasztott kelbimbó 450 g,5999033898515,834.0,voros-bor-191,https://imageproxy.wolt.com/assets/689b937f87a8f04a4a7da6d5;https://imageproxy.wolt.com/assets/689b938187a8f04a4a7da6da
S-Budget gyorsfagyasztott leveles tészta 4 x 125 g (500 g),5999033898164,639.0,boralapu-italok-sherry-egyeb-szeszezett-bor-194,https://imageproxy.wolt.com/assets/689b937af18c6aaa8030b786;https://imageproxy.wolt.com/assets/689b937bf18c6aaa8030b78c
S-Budget gyorsfagyasztott leveles tészta 500 g,5999033898157,649.0,voros-bor-191,https://imageproxy.wolt.com/assets/689b937687a8f04a4a7da6bd;https://imageproxy.wolt.com/assets/689b937787a8f04a4a7da6c2
