barcode_norm,product_name_old,product_name_new,unit_price_old,unit_price_new,price_diff,price_pct,categories_old,categories_new,available_old,available_new,image_urls_old,image_urls_new
3228024140213,"Président Petits Chèvres zsíros, lágy, natúr kecskesajt 6 db 100 g","Président Petits Chèvres zsíros, lágy, natúr kecskesajt 6 db 100 g",1349.0,1349.0,0.0,0.0,glutenmentes-85,pezsgotabletta-88,True,True,https://imageproxy.wolt.com/assets/689b718287a8f04a4a7d7918;https://imageproxy.wolt.com/assets/689b718387a8f04a4a7d791a,https://imageproxy.wolt.com/assets/689b718287a8f04a4a7d7918;https://imageproxy.wolt.com/assets/689b718387a8f04a4a7d791a
3387390122473,"Cini Minis ropogós fahéjas gabonapehely teljes kiőrlésű búzával, vitaminokkal és vassal 250 g","Cini Minis ropogós fahéjas gabonapehely teljes kiőrlésű búzával, vitaminokkal és vassal 250 g",1379.0,1379.0,0.0,0.0,fagyasztott-husok-129,jegkremek-132,True,True,https://imageproxy.wolt.com/assets/69c2d13fe24f4a9d75093a85;https://imageproxy.wolt.com/assets/69c2d13fe24f4a9d75093a86,https://imageproxy.wolt.com/assets/69c2d13fe24f4a9d75093a85;https://imageproxy.wolt.com/assets/69c2d13fe24f4a9d75093a86
3387390339499,"Nestlé Fitness gabonapehely teljes értékű búzával, vitaminokkal és ásványi anyagokkal 375 g","Nestlé Fitness gabonapehely teljes értékű búzával, vitaminokkal és ásványi anyagokkal 375 g",1909.0,1909.0,0.0,0.0,fagyasztott-husok-129,jegkremek-132,True,True,https://imageproxy.wolt.com/assets/689bb09287a8f04a4a7dd0c2;https://imageproxy.wolt.com/assets/689bb09387a8f04a4a7dd0c4,https://imageproxy.wolt.com/assets/689bb09287a8f04a4a7dd0c2;https://imageproxy.wolt.com/assets/689bb09387a8f04a4a7dd0c4
3574660131888,Clean & Clear mitesszereltávolító tonik 200 ml,Clean & Clear mitesszereltávolító tonik 200 ml,1994.0,1994.0,0.0,0.0,gyumolcsteak-288,azsiai-tesztafelek-293,True,True,https://imageproxy.wolt.com/assets/689bb22987a8f04a4a7dd5ec,https://imageproxy.wolt.com/assets/689bb22987a8f04a4a7dd5ec
3574660181425,Carefree Cotton Feel Flexiform tisztasági betét friss illattal 30 db,Carefree Cotton Feel Flexiform tisztasági betét friss illattal 30 db,975.0,975.0,0.0,0.0,puszedli-301,dobozos-gyumolcsle-306,True,True,https://imageproxy.wolt.com/assets/68d5371c35cd665795fd49b2,https://imageproxy.wolt.com/assets/68d5371c35cd665795fd49b2
3574660464337,Carefree Cotton Feel Normal tisztasági betét friss illattal 76 db,Carefree Cotton Feel Normal tisztasági betét friss illattal 76 db,1679.0,1679.0,0.0,0.0,puszedli-301,dobozos-gyumolcsle-306,True,True,https://imageproxy.wolt.com/assets/68d5371735cd665795fd49a6,https://imageproxy.wolt.com/assets/68d5371735cd665795fd49a6
3574660464368,Carefree Cotton Feel Normal tisztasági betét aloe vera illattal 76 db,Carefree Cotton Feel Normal tisztasági betét aloe vera illattal 76 db,1679.0,1679.0,0.0,0.0,puszedli-301,dobozos-gyumolcsle-306,True,True,https://imageproxy.wolt.com/assets/68d5371335cd665795fd499b,https://imageproxy.wolt.com/assets/68d5371335cd665795fd499b
3574660549065,Neutrogena Norvég Formula Intense Repair CICA testápoló 400 ml,Neutrogena Norvég Formula Intense Repair CICA testápoló 400 ml,2099.0,2099.0,0.0,0.0,napolyi-ostya-300,dobozos-uditoitalok-305,True,True,https://imageproxy.wolt.com/assets/689bb2da87a8f04a4a7dd842,https://imageproxy.wolt.com/assets/689bb2da87a8f04a4a7dd842
3574660676273,Listerine Cool Mint szájvíz 1 l,Listerine Cool Mint szájvíz 1 l,3014.0,3014.0,0.0,0.0,so-fuszerso-295,napolyi-ostya-300,True,True,https://imageproxy.wolt.com/assets/68d5374835cd665795fd4a15,https://imageproxy.wolt.com/assets/68d5374835cd665795fd4a15
3574661021775,Listerine Cool Mint Mild Taste szájvíz 500 ml,Listerine Cool Mint Mild Taste szájvíz 500 ml,1974.0,1974.0,0.0,0.0,so-fuszerso-295,napolyi-ostya-300,False,True,https://imageproxy.wolt.com/assets/68d536e235cd665795fd491d,https://imageproxy.wolt.com/assets/68d536e235cd665795fd491d
3574661257044,Carefree Cotton Feel Flexiform tisztasági betét illatanyagmentes 30 db,Carefree Cotton Feel Flexiform tisztasági betét illatanyagmentes 30 db,975.0,975.0,0.0,0.0,puszedli-301,dobozos-gyumolcsle-306,True,True,https://imageproxy.wolt.com/assets/68d536ef35cd665795fd493f,https://imageproxy.wolt.com/assets/68d536ef35cd665795fd493f
3574661329833,o.b. ProComfort Mini Tampons 16 pcs,o.b. ProComfort Mini Tampons 16 pcs,1269.0,1574.0,305.0,24.034672970843186,puszedli-301,dobozos-gyumolcsle-306,True,True,https://imageproxy.wolt.com/assets/66793d1bad16d3049c1bc8da,https://imageproxy.wolt.com/assets/66793d1bad16d3049c1bc8da
3574661329840,o.b. ProComfort Normal Tampons 16 pcs,o.b. ProComfort Normal Tampons 16 pcs,1269.0,1574.0,305.0,24.034672970843186,puszedli-301,dobozos-gyumolcsle-306,True,True,https://imageproxy.wolt.com/assets/66793d43ad16d3049c1bccf2,https://imageproxy.wolt.com/assets/66793d43ad16d3049c1bccf2
3574661329871,o.b. ProComfort Normal tampon 32 db,o.b. ProComfort Normal tampon 32 db,2249.0,2624.0,375.0,16.674077367718986,puszedli-301,dobozos-gyumolcsle-306,True,True,https://imageproxy.wolt.com/assets/68d5372c35cd665795fd49d7,https://imageproxy.wolt.com/assets/68d5372c35cd665795fd49d7
3574661331157,o.b. ProComfort Super Plus tampon 16 db,o.b. ProComfort Super Plus tampon 16 db,1384.0,1679.0,295.0,21.315028901734102,puszedli-301,dobozos-gyumolcsle-306,True,True,https://imageproxy.wolt.com/assets/68caaa2796bcfcad1bd5b4ad,https://imageproxy.wolt.com/assets/68caaa2796bcfcad1bd5b4ad
3574661331164,o.b. ProComfort Super tampon 16 db,o.b. ProComfort Super tampon 16 db,1269.0,1574.0,305.0,24.034672970843186,puszedli-301,dobozos-gyumolcsle-306,True,False,https://imageproxy.wolt.com/assets/68caaa2996bcfcad1bd5b4af,https://imageproxy.wolt.com/assets/68caaa2996bcfcad1bd5b4af
3574661350134,o.b. Original Normal Tampons 16 pcs,o.b. Original Normal Tampons 16 pcs,1134.0,1259.0,125.0,11.022927689594356,puszedli-301,dobozos-gyumolcsle-306,True,True,https://imageproxy.wolt.com/assets/66793fb0a1ccf454349a3ab9,https://imageproxy.wolt.com/assets/66793fb0a1ccf454349a3ab9
3574661350141,o.b. Original Super tampon 16 pcs,o.b. Original Super tampon 16 db,1134.0,1259.0,125.0,11.022927689594356,puszedli-301,dobozos-gyumolcsle-306,True,True,https://imageproxy.wolt.com/assets/682b580dd3cf585540f711d5,https://imageproxy.wolt.com/assets/682b580dd3cf585540f711d5
3574661482187,Carefree Cotton Feel Flexiform tisztasági betét friss illattal 56 db,Carefree Cotton Feel Flexiform tisztasági betét friss illattal 56 db,1469.0,1469.0,0.0,0.0,puszedli-301,dobozos-gyumolcsle-306,True,True,https://imageproxy.wolt.com/assets/68d536f135cd665795fd4944,https://imageproxy.wolt.com/assets/68d536f135cd665795fd4944
3574661482194,Carefree Cotton Feel Flexiform tisztasági betét illatanyagmentes 56 db,Carefree Cotton Feel Flexiform tisztasági betét illatanyagmentes 56 db,1469.0,1469.0,0.0,0.0,puszedli-301,dobozos-gyumolcsle-306,True,True,https://imageproxy.wolt.com/assets/68d536ed35cd665795fd493a,https://imageproxy.wolt.com/assets/68d536ed35cd665795fd493a
3574661486147,Carefree Cotton Feel normal tisztasági betét aloe vera illattal 30 db,Carefree Cotton Feel normal tisztasági betét aloe vera illattal 30 db,975.0,975.0,0.0,0.0,puszedli-301,dobozos-gyumolcsle-306,True,True,https://imageproxy.wolt.com/assets/68d5371035cd665795fd4996,https://imageproxy.wolt.com/assets/68d5371035cd665795fd4996
3574661486307,Carefree Cotton Feel Normal tisztasági betét aloe vera illattal 56 db,Carefree Cotton Feel Normal tisztasági betét aloe vera illattal 56 db,1469.0,1469.0,0.0,0.0,puszedli-301,dobozos-gyumolcsle-306,True,True,https://imageproxy.wolt.com/assets/68d536f735cd665795fd4954,https://imageproxy.wolt.com/assets/68d536f735cd665795fd4954
3574661486314,Carefree Cotton Feel Normal illatanyagmentes tisztasági betét 56 db,Carefree Cotton Feel Normal illatanyagmentes tisztasági betét 56 db,1469.0,1469.0,0.0,0.0,puszedli-301,dobozos-gyumolcsle-306,True,True,https://imageproxy.wolt.com/assets/689bb09d87a8f04a4a7dd0e8,https://imageproxy.wolt.com/assets/689bb09d87a8f04a4a7dd0e8
3574661486321,Carefree Cotton Feel tisztasági betét friss illattal 56 db,Carefree Cotton Feel tisztasági betét friss illattal 56 db,1469.0,1469.0,0.0,0.0,puszedli-301,dobozos-gyumolcsle-306,True,True,https://imageproxy.wolt.com/assets/68d536f335cd665795fd4949,https://imageproxy.wolt.com/assets/68d536f335cd665795fd4949
3574661518503,Carefree Cotton Feel Normal tisztasági betét illatanyagmentes 34 db,Carefree Cotton Feel Normal tisztasági betét illatanyagmentes 34 db,975.0,975.0,0.0,0.0,puszedli-301,dobozos-gyumolcsle-306,True,True,https://imageproxy.wolt.com/assets/68d536f835cd665795fd4957,https://imageproxy.wolt.com/assets/68d536f835cd665795fd4957
3574661626079,o.b. ExtraProtect Super+ Comfort tampon 16 db,o.b. ExtraProtect Super+ Comfort tampon 16 db,1595.0,1994.0,399.0,25.01567398119122,puszedli-301,dobozos-gyumolcsle-306,False,True,https://imageproxy.wolt.com/assets/682b580bd3cf585540f711d0,https://imageproxy.wolt.com/assets/682b580bd3cf585540f711d0
3574661681238,Carefree Cotton Feel Flexiform tisztasági betét friss illattal 76 db,Carefree Cotton Feel Flexiform tisztasági betét friss illattal 76 db,1679.0,1679.0,0.0,0.0,puszedli-301,dobozos-gyumolcsle-306,True,True,https://imageproxy.wolt.com/assets/68d5371b35cd665795fd49ae,https://imageproxy.wolt.com/assets/68d5371b35cd665795fd49ae
3600010010869,"ĽOréal Paris Elseve Color Vive sampon, 250 ml","ĽOréal Paris Elseve Color Vive sampon, 250 ml",1344.0,1574.0,230.0,17.113095238095237,bors-296,puszedli-301,True,True,https://imageproxy.wolt.com/assets/689c64abdab11e48103786ce,https://imageproxy.wolt.com/assets/689c64abdab11e48103786ce
3600520809175,"ĽOréal Paris Elseve Color Vive sampon, 400 ml","ĽOréal Paris Elseve Color Vive sampon, 400 ml",1824.0,1994.0,170.0,9.320175438596491,bors-296,puszedli-301,True,True,https://imageproxy.wolt.com/assets/689b773ff18c6aaa80309a69,https://imageproxy.wolt.com/assets/689b773ff18c6aaa80309a69
3600521705827,"ĽOréal Paris Elseve Total Repair 5 sampon, 400 ml","ĽOréal Paris Elseve Total Repair 5 sampon, 400 ml",1824.0,2099.0,275.0,15.076754385964913,bors-296,puszedli-301,True,True,https://imageproxy.wolt.com/assets/689b773ff18c6aaa80309a67,https://imageproxy.wolt.com/assets/689b773ff18c6aaa80309a67
3600523408924,ĽOréal Paris Age Specialist ránctalanító nappali arcápoló 65 + 50 ml,ĽOréal Paris Age Specialist ránctalanító nappali arcápoló 65 + 50 ml,3464.0,3464.0,0.0,0.0,zoldtea-287,levesbetet-292,True,True,https://imageproxy.wolt.com/assets/689bace687a8f04a4a7dc51d,https://imageproxy.wolt.com/assets/689bace687a8f04a4a7dc51d
3600523741885,"ĽOréal Paris Elseve Dream Long sampon, 400 ml","ĽOréal Paris Elseve Dream Long sampon, 400 ml",1824.0,2099.0,275.0,15.076754385964913,bors-296,puszedli-301,True,True,https://imageproxy.wolt.com/assets/689b7743f18c6aaa80309a70,https://imageproxy.wolt.com/assets/689b7743f18c6aaa80309a70
3600524029562,"L´oréal Paris Elseve Hyaluron Plump akár 72 órán át hidratáló sampon hialuronsavval, 250 ml","L´oréal Paris Elseve Hyaluron Plump akár 72 órán át hidratáló sampon hialuronsavval, 250 ml",1344.0,1574.0,230.0,17.113095238095237,bors-296,puszedli-301,True,True,https://imageproxy.wolt.com/assets/689c64abdab11e48103786d1,https://imageproxy.wolt.com/assets/689c64abdab11e48103786d1
3600524029913,"L´oréal Paris Elseve Hyaluron Plump akár 72 órán át hidratáló sampon hialuronsavval, 400 ml","L´oréal Paris Elseve Hyaluron Plump akár 72 órán át hidratáló sampon hialuronsavval, 400 ml",1824.0,2099.0,275.0,15.076754385964913,bors-296,puszedli-301,True,True,https://imageproxy.wolt.com/assets/689b774cf18c6aaa80309a85,https://imageproxy.wolt.com/assets/689b774cf18c6aaa80309a85
3600524173098,"ĽOréal Paris Elseve Color Vive sampon utántöltő, 250 ml","ĽOréal Paris Elseve Color Vive sampon utántöltő, 250 ml",1029.0,1049.0,20.0,1.9436345966958213,bors-296,puszedli-301,True,True,https://imageproxy.wolt.com/assets/689b782787a8f04a4a7d849c,https://imageproxy.wolt.com/assets/689b782787a8f04a4a7d849c
3600541358577,Garnier Skin Naturals Micellás Víz 3 in1 Érzékeny Bőrre 400 ml,Garnier Skin Naturals Micellás Víz 3 in1 Érzékeny Bőrre 400 ml,2729.0,2729.0,0.0,0.0,gyumolcsteak-288,azsiai-tesztafelek-293,True,True,https://imageproxy.wolt.com/assets/689bacdf87a8f04a4a7dc505,https://imageproxy.wolt.com/assets/689bacdf87a8f04a4a7dc505
3600541448315,Garnier Mineral Invisible Black White Colors Floral Touch 48 h Roll-on 50 ml,Garnier Mineral Invisible Black White Colors Floral Touch 48 h Roll-on 50 ml,1029.0,1259.0,230.0,22.351797862001945,fekete-tea-286,durum-teszta-291,True,True,https://imageproxy.wolt.com/assets/689b714587a8f04a4a7d78a7,https://imageproxy.wolt.com/assets/689b714587a8f04a4a7d78a7
3600542396585,Garnier Skin Naturals Hyaluronic Aloe Micellás víz 400 ml,Garnier Skin Naturals Hyaluronic Aloe Micellás víz 400 ml,2729.0,2729.0,0.0,0.0,gyumolcsteak-288,azsiai-tesztafelek-293,True,True,https://imageproxy.wolt.com/assets/689b6dd2f18c6aaa80308e11,https://imageproxy.wolt.com/assets/689b6dd2f18c6aaa80308e11
3600542522755,Garnier Fructis Soothing sampon minden típusú korpás hajra 250 ml,Garnier Fructis Soothing sampon minden típusú korpás hajra 250 ml,1500.0,1784.0,284.0,18.933333333333334,bors-296,puszedli-301,True,True,https://imageproxy.wolt.com/assets/689b7146f18c6aaa80309122,https://imageproxy.wolt.com/assets/689b7146f18c6aaa80309122
3800233070033,"RiceUp! Eat Smart teljes kiőrlésű puffasztott rizs barna rizzsel, chia maggal és quinoával 120 g","RiceUp! Eat Smart teljes kiőrlésű puffasztott rizs barna rizzsel, chia maggal és quinoával 120 g",539.0,539.0,0.0,0.0,lekvar-79,glutenmentes-85,True,True,https://imageproxy.wolt.com/assets/689b6ae1f18c6aaa803087fd;https://imageproxy.wolt.com/assets/689b6ae2f18c6aaa80308802,https://imageproxy.wolt.com/assets/689b6ae1f18c6aaa803087fd;https://imageproxy.wolt.com/assets/689b6ae2f18c6aaa80308802
3800233070064,RiceUp! Eat Smart puffasztott teljes kiőrlésű barna rizs szelet napraforgómaggal 120 g,RiceUp! Eat Smart puffasztott teljes kiőrlésű barna rizs szelet napraforgómaggal 120 g,539.0,539.0,0.0,0.0,lekvar-79,glutenmentes-85,True,True,https://imageproxy.wolt.com/assets/689b6ae4f18c6aaa80308807;https://imageproxy.wolt.com/assets/689b6ae5f18c6aaa8030880c,https://imageproxy.wolt.com/assets/689b6ae4f18c6aaa80308807;https://imageproxy.wolt.com/assets/689b6ae5f18c6aaa8030880c
3800233070071,RiceUp! Eat Smart teljes kiőrlésű puffasztott rizs szupermagvakkal 120 g,RiceUp! Eat Smart teljes kiőrlésű puffasztott rizs szupermagvakkal 120 g,539.0,539.0,0.0,0.0,lekvar-79,glutenmentes-85,True,True,https://imageproxy.wolt.com/assets/689b6ae3f18c6aaa80308806;https://imageproxy.wolt.com/assets/689b6ae4f18c6aaa8030880b,https://imageproxy.wolt.com/assets/689b6ae3f18c6aaa80308806;https://imageproxy.wolt.com/assets/689b6ae4f18c6aaa8030880b
3800233070088,RiceUp! Eat Smart puffasztott teljes kiőrlésű barna rizs szelet tökmaggal 120 g,RiceUp! Eat Smart puffasztott teljes kiőrlésű barna rizs szelet tökmaggal 120 g,539.0,539.0,0.0,0.0,lekvar-79,glutenmentes-85,True,True,https://imageproxy.wolt.com/assets/689b6ae3f18c6aaa80308805;https://imageproxy.wolt.com/assets/689b6ae4f18c6aaa8030880a,https://imageproxy.wolt.com/assets/689b6ae3f18c6aaa80308805;https://imageproxy.wolt.com/assets/689b6ae4f18c6aaa8030880a
3800233070118,RiceUp! Eat Smart teljes kiőrlésű barna rizs chips hagymás-tejfölös ízesítéssel 60 g,RiceUp! Eat Smart teljes kiőrlésű barna rizs chips hagymás-tejfölös ízesítéssel 60 g,539.0,539.0,0.0,0.0,tequila-184,rum-188,True,True,https://imageproxy.wolt.com/assets/689b6ae4f18c6aaa80308809;https://imageproxy.wolt.com/assets/689b6ae5f18c6aaa8030880e,https://imageproxy.wolt.com/assets/689b6ae4f18c6aaa80308809;https://imageproxy.wolt.com/assets/689b6ae5f18c6aaa8030880e
3800233070149,RiceUp! Eat Smart teljes kiőrlésű barna rizs chips sajtos ízesítéssel 60 g,RiceUp! Eat Smart teljes kiőrlésű barna rizs chips sajtos ízesítéssel 60 g,539.0,539.0,0.0,0.0,tequila-184,rum-188,True,True,https://imageproxy.wolt.com/assets/689b6ae7f18c6aaa8030880f;https://imageproxy.wolt.com/assets/689b6ae8f18c6aaa80308814,https://imageproxy.wolt.com/assets/689b6ae7f18c6aaa8030880f;https://imageproxy.wolt.com/assets/689b6ae8f18c6aaa80308814
3800233070248,RiceUp! Eat Smart barna rizs chips paprikás ízesítéssel 60 g,RiceUp! Eat Smart barna rizs chips paprikás ízesítéssel 60 g,539.0,539.0,0.0,0.0,tequila-184,rum-188,True,True,https://imageproxy.wolt.com/assets/689b6ae7f18c6aaa80308811;https://imageproxy.wolt.com/assets/689b6ae8f18c6aaa80308815,https://imageproxy.wolt.com/assets/689b6ae7f18c6aaa80308811;https://imageproxy.wolt.com/assets/689b6ae8f18c6aaa80308815
